timestamp,open_1d,high_1d,low_1d,close_1d,volume_1d,open_4h,high_4h,low_4h,close_4h,volume_4h,open_1h,high_1h,low_1h,close_1h,volume_1h
2024-06-04 00:00:00,7.0011,7.2275,6.9413,7.1807,172154.05777823,,,,,,,,,,
2024-06-05 00:00:00,7.1923,7.2904,7.1539,7.2507,207471.06942662,,,,,,,,,,
2024-06-06 00:00:00,7.2527,7.2811,7.0587,7.1392,163551.25476925,,,,,,,,,,
2024-06-07 00:00:00,7.1383,7.2841,6.086,6.6559,551761.93337631,,,,,,,,,,
2024-06-08 00:00:00,6.6558,6.6718,6.342,6.3834,318603.31297323,,,,,,,,,,
2024-06-09 00:00:00,6.3834,6.5323,6.3341,6.5216,237214.60615507,,,,,,,,,,
2024-06-10 00:00:00,6.5216,6.5741,6.364,6.5045,210857.78302743,,,,,,,,,,
2024-06-11 00:00:00,6.5003,6.5201,6.223,6.3777,371029.18968163,,,,,,,,,,
2024-06-12 00:00:00,6.3801,6.9227,6.2834,6.7427,539056.20409835,,,,,,,,,,
2024-06-13 00:00:00,6.7337,6.7337,6.3364,6.3551,174519.21108744,,,,,,,,,,
2024-06-14 00:00:00,6.3557,6.4758,6.0,6.1623,573722.34209309,,,,,,,,,,
2024-06-15 00:00:00,6.1604,6.2472,6.1096,6.2196,78391.57766672,,,,,,,,,,
2024-06-16 00:00:00,6.2194,6.4145,6.152,6.3913,93863.77476733,,,,,,,,,,
2024-06-17 00:00:00,6.3914,6.4074,5.9819,6.0713,273826.5985622,,,,,,,,,,
2024-06-18 00:00:00,6.0713,6.0814,5.5,5.7695,559232.16862921,,,,,,,,,,
2024-06-19 00:00:00,5.7665,5.9897,5.7313,5.8004,197611.79219283,,,,,,,,,,
2024-06-20 00:00:00,5.7927,5.9654,5.6021,5.6398,148626.15418732,,,,,,,,,,
2024-06-21 00:00:00,5.6322,5.7281,5.5515,5.6074,203799.03323063,,,,,,,,,,
2024-06-22 00:00:00,5.6074,5.7972,5.5419,5.7463,142576.61991292,,,,,,,,,,
2024-06-23 00:00:00,5.7463,5.8091,5.5833,5.6453,95952.2470927,,,,,,,,,,
2024-06-24 00:00:00,5.6455,5.7311,5.39,5.7221,651103.33383324,,,,,,,,,,
2024-06-25 00:00:00,5.722,5.9673,5.7032,5.8369,358065.19521821,,,,,,,,,,
2024-06-26 00:00:00,5.8369,5.9462,5.7661,5.7918,112265.93028274,,,,,,,,,,
2024-06-27 00:00:00,5.7949,6.3653,5.7039,6.278,344559.74462931,,,,,,,,,,
2024-06-28 00:00:00,6.2742,6.4303,6.1487,6.1765,276808.9126791,,,,,,,,,,
2024-06-29 00:00:00,6.1772,6.2877,6.053,6.0701,144559.99849027,,,,,,,,,,
2024-06-30 00:00:00,6.0701,6.2443,6.0186,6.2025,83161.29738792,,,,,,,,,,
2024-07-01 00:00:00,6.2031,6.4471,6.1881,6.3249,173616.59318056,,,,,,,,,,
2024-07-02 00:00:00,6.3249,6.5948,6.3119,6.5212,349435.47160449,,,,,,,,,,
2024-07-03 00:00:00,6.5213,6.5312,5.9946,6.0736,324356.29086989,,,,,,,,,,
2024-07-04 00:00:00,6.0755,6.1226,5.5485,5.5558,335360.90286799,,,,,,,,,,
2024-07-05 00:00:00,5.5544,5.9118,4.913,5.6799,755910.10482063,,,,,,,,,,
2024-07-06 00:00:00,5.6828,6.3036,5.6365,6.2416,367146.98351747,,,,,,,,,,
2024-07-07 00:00:00,6.2427,6.307,5.8874,5.9053,207923.66689842,,,,,,,,,,
2024-07-08 00:00:00,5.9054,6.2862,5.7044,5.9412,254028.22396004,,,,,,,,,,
2024-07-09 00:00:00,5.9365,6.178,5.845,6.1158,229101.01801562,,,,,,,,,,
2024-07-10 00:00:00,6.1174,6.2553,6.0604,6.1,127965.27525121,,,,,,,,,,
2024-07-11 00:00:00,6.1,6.2407,5.8969,5.9,223580.44014805,,,,,,,,,,
2024-07-12 00:00:00,5.9,6.105,5.8036,6.105,327444.99008115,,,,,,,,,,
2024-07-13 00:00:00,6.0984,6.2989,6.0772,6.2365,112433.16744422,,,,,,,,,,
2024-07-14 00:00:00,6.2358,6.35,6.1649,6.3219,94448.38545926,,,,,,,,,,
2024-07-15 00:00:00,6.3218,6.5365,6.2975,6.4952,317907.51178809,,,,,,,,,,
