timestamp,open,high,low,close,vwap,volume,count
2025-04-13 15:55:00,1586.32,1587.48,1585.69,1586.54,1586.36,42.58051444,36
2025-04-13 16:00:00,1586.54,1593.23,1586.12,1592.82,1588.4,91.6113555,82
2025-04-13 16:05:00,1593.22,1593.22,1588.08,1589.21,1589.65,12.14588433,35
2025-04-13 16:10:00,1589.2,1590.4,1587.29,1590.4,1589.47,13.88440857,36
2025-04-13 16:15:00,1592.25,1595.02,1592.19,1594.43,1594.31,30.87688127,36
2025-04-13 16:20:00,1594.43,1595.15,1593.13,1595.15,1594.11,569.08618534,65
2025-04-13 16:25:00,1595.26,1600.76,1595.26,1597.53,1598.56,29.17904658,73
2025-04-13 16:30:00,1596.04,1596.99,1595.11,1596.99,1596.2,2.63487153,24
2025-04-13 16:35:00,1596.93,1597.6,1594.48,1594.48,1596.83,9.32930333,39
2025-04-13 16:40:00,1594.52,1594.52,1593.13,1593.24,1594.34,6.77830211,14
2025-04-13 16:45:00,1593.29,1594.18,1590.84,1591.56,1593.27,9.22470226,33
2025-04-13 16:50:00,1592.09,1592.99,1592.09,1592.99,1592.67,3.24478316,25
2025-04-13 16:55:00,1592.99,1595.65,1592.99,1595.05,1594.62,5.39706062,37
2025-04-13 17:00:00,1595.06,1596.24,1594.96,1596.24,1595.46,9.80331634,39
2025-04-13 17:05:00,1597.31,1598.98,1597.31,1598.56,1598.74,5.06932287,22
2025-04-13 17:10:00,1598.56,1598.99,1598.36,1598.99,1598.37,11.99965557,24
2025-04-13 17:15:00,1599.71,1621.69,1598.37,1620.64,1607.87,47.20068774,190
2025-04-13 17:20:00,1619.77,1638.67,1616.04,1622.55,1627.69,114.00430346,271
2025-04-13 17:25:00,1619.96,1620.62,1614.67,1615.59,1617.16,11.22231404,32
2025-04-13 17:30:00,1615.79,1617.16,1612.0,1612.3,1614.4,10.95787804,62
2025-04-13 17:35:00,1612.81,1618.8,1612.81,1616.98,1616.46,6.83575622,31
2025-04-13 17:40:00,1616.98,1630.12,1616.98,1628.01,1625.1,296.16356872,121
2025-04-13 17:45:00,1628.28,1638.67,1628.28,1638.67,1637.48,1022.93094094,137
2025-04-13 17:50:00,1638.66,1647.24,1638.66,1641.43,1644.83,252.00817416,166
2025-04-13 17:55:00,1641.43,1642.75,1637.59,1637.59,1638.99,251.10332119,76
2025-04-13 18:00:00,1637.31,1638.0,1633.29,1636.57,1636.96,583.59670427,87
2025-04-13 18:05:00,1636.57,1645.86,1634.53,1644.08,1639.96,15.16354413,82
2025-04-13 18:10:00,1642.55,1642.93,1636.93,1636.96,1638.23,103.61091813,32
2025-04-13 18:15:00,1635.67,1635.67,1627.65,1631.43,1634.77,361.17080533,68
2025-04-13 18:20:00,1631.43,1631.43,1626.92,1626.93,1629.33,17.26264381,43
2025-04-13 18:25:00,1626.93,1630.68,1626.93,1627.62,1628.71,24.74456007,37
2025-04-13 18:30:00,1626.98,1629.93,1626.94,1626.94,1628.19,17.76662915,37
2025-04-13 18:35:00,1626.93,1634.99,1626.92,1634.45,1629.15,10.51278851,61
2025-04-13 18:40:00,1633.58,1633.58,1630.04,1631.99,1630.64,5.27738747,34
2025-04-13 18:45:00,1631.91,1632.17,1628.42,1629.97,1629.54,11.22535442,47
2025-04-13 18:50:00,1628.98,1631.18,1627.96,1630.34,1629.68,13.69820042,44
2025-04-13 18:55:00,1630.34,1630.35,1630.34,1630.35,1630.34,0.45362668,11
2025-04-13 19:00:00,1630.35,1630.35,1618.78,1620.33,1624.69,38.69108318,60
2025-04-13 19:05:00,1621.99,1624.54,1618.02,1619.09,1621.87,10.35168793,34
2025-04-13 19:10:00,1619.09,1624.06,1619.09,1624.06,1621.01,7.29991713,103
2025-04-13 19:15:00,1624.05,1626.59,1621.98,1623.37,1622.93,25.28294804,72
2025-04-13 19:20:00,1622.89,1622.98,1619.65,1621.3,1622.06,12.04729296,30
2025-04-13 19:25:00,1621.35,1622.0,1618.97,1619.98,1621.51,7.06642233,35
2025-04-13 19:30:00,1621.99,1622.98,1618.01,1618.01,1620.19,12.7025908,44
2025-04-13 19:35:00,1618.35,1619.29,1589.57,1589.96,1611.67,1061.34307111,320
2025-04-13 19:40:00,1590.45,1594.55,1562.5,1580.81,1577.88,970.73769709,518
2025-04-13 19:45:00,1579.58,1589.69,1574.64,1589.69,1580.62,525.67273005,187
2025-04-13 19:50:00,1589.7,1592.69,1581.7,1585.76,1587.25,125.72764674,83
2025-04-13 19:55:00,1586.58,1588.6,1586.58,1588.6,1587.7,7.46245912,36
2025-04-13 20:00:00,1588.82,1602.51,1584.92,1601.29,1594.49,67.05114145,141
2025-04-13 20:05:00,1600.78,1605.06,1600.78,1604.41,1602.65,71.49528937,71
2025-04-13 20:10:00,1602.51,1615.29,1602.51,1609.24,1607.33,37.21297488,95
2025-04-13 20:15:00,1607.43,1611.7,1606.99,1609.35,1608.43,4.63705445,50
2025-04-13 20:20:00,1609.41,1611.48,1607.5,1608.1,1609.28,13.20108786,35
2025-04-13 20:25:00,1608.38,1608.38,1606.56,1606.82,1608.24,30.14834425,26
2025-04-13 20:30:00,1606.83,1608.16,1603.66,1604.87,1606.44,46.39971424,32
2025-04-13 20:35:00,1603.79,1603.79,1589.75,1592.28,1599.83,86.38212223,90
2025-04-13 20:40:00,1590.13,1597.64,1584.5,1592.79,1591.36,33.44977845,88
2025-04-13 20:45:00,1592.14,1595.16,1589.32,1594.4,1592.69,33.57458791,64
2025-04-13 20:50:00,1594.34,1597.91,1588.2,1590.57,1589.42,48.78877243,56
2025-04-13 20:55:00,1589.34,1593.07,1588.06,1590.74,1591.51,5.00453358,34
2025-04-13 21:00:00,1589.33,1589.76,1577.34,1577.77,1583.29,765.98326391,124
2025-04-13 21:05:00,1577.33,1583.63,1574.55,1583.09,1576.88,56.51191205,167
2025-04-13 21:10:00,1582.2,1586.22,1580.87,1586.22,1582.59,70.34928917,101
2025-04-13 21:15:00,1586.22,1589.2,1582.1,1589.16,1585.34,11.63741912,51
2025-04-13 21:20:00,1589.36,1591.99,1587.54,1591.99,1589.88,15.99550291,68
2025-04-13 21:25:00,1591.72,1593.79,1590.0,1591.07,1591.03,5.47241358,56
2025-04-13 21:30:00,1590.52,1595.63,1588.46,1588.61,1591.56,8.20302603,48
2025-04-13 21:35:00,1587.21,1588.21,1573.58,1575.85,1576.7,43.76494205,64
2025-04-13 21:40:00,1578.11,1580.8,1578.11,1580.49,1579.22,22.82401845,32
2025-04-13 21:45:00,1580.98,1586.6,1580.98,1586.6,1583.12,16.64673636,48
2025-04-13 21:50:00,1586.71,1592.69,1586.71,1592.69,1588.6,19.35152618,65
2025-04-13 21:55:00,1592.32,1600.66,1591.96,1593.32,1592.88,107.70180309,69
2025-04-13 22:00:00,1593.32,1598.57,1589.5,1598.56,1593.17,99.40543053,68
2025-04-13 22:05:00,1593.81,1593.81,1586.91,1590.02,1589.34,43.19746417,47
2025-04-13 22:10:00,1590.02,1590.16,1586.91,1587.99,1588.41,6.61136256,33
2025-04-13 22:15:00,1587.98,1591.82,1586.42,1586.42,1587.97,14.85125995,42
2025-04-13 22:20:00,1589.08,1591.92,1588.41,1591.92,1589.68,10.15693955,39
2025-04-13 22:25:00,1591.98,1592.32,1591.11,1592.07,1592.08,9.4550019,36
2025-04-13 22:30:00,1592.01,1593.48,1587.33,1587.34,1591.68,9.11170594,42
2025-04-13 22:35:00,1586.71,1586.71,1584.61,1586.56,1585.55,13.49458301,41
2025-04-13 22:40:00,1586.76,1589.67,1586.57,1586.87,1588.68,9.62393442,54
2025-04-13 22:45:00,1587.16,1587.16,1583.74,1585.83,1584.7,9.61870452,36
2025-04-13 22:50:00,1586.21,1589.46,1586.21,1588.99,1587.52,2.12672604,20
2025-04-13 22:55:00,1588.88,1589.37,1585.1,1585.89,1588.59,2.49065879,24
2025-04-13 23:00:00,1585.8,1588.83,1582.1,1583.17,1585.08,3.09708905,42
2025-04-13 23:05:00,1583.26,1589.15,1583.26,1589.15,1587.1,6.37287292,32
2025-04-13 23:10:00,1588.79,1594.14,1588.79,1592.04,1592.38,12.32570751,45
2025-04-13 23:15:00,1592.22,1596.06,1592.11,1594.05,1594.38,24.93756884,40
2025-04-13 23:20:00,1594.29,1594.29,1590.99,1592.54,1592.46,25.01921077,27
2025-04-13 23:25:00,1592.54,1594.65,1591.66,1594.65,1592.24,8.75214315,21
2025-04-13 23:30:00,1594.82,1594.99,1592.21,1594.99,1593.83,20.1837562,20
2025-04-13 23:35:00,1592.83,1593.22,1589.14,1591.87,1591.22,14.32017644,26
2025-04-13 23:40:00,1591.47,1591.47,1587.29,1588.7,1587.91,16.29986749,22
2025-04-13 23:45:00,1588.7,1592.0,1588.7,1591.78,1589.82,3.36306233,22
2025-04-13 23:50:00,1591.78,1599.16,1591.78,1598.34,1596.33,9.73945933,47
2025-04-13 23:55:00,1598.09,1598.09,1595.8,1596.65,1597.28,1.9797505,20
2025-04-14 00:00:00,1596.65,1600.79,1595.39,1597.56,1597.79,9.67060407,63
2025-04-14 00:05:00,1596.56,1603.9,1596.11,1602.92,1599.84,2.80098689,38
2025-04-14 00:10:00,1602.49,1610.16,1601.68,1607.7,1607.43,665.19724696,96
2025-04-14 00:15:00,1608.06,1610.86,1605.89,1610.01,1607.82,187.17979505,60
2025-04-14 00:20:00,1611.07,1631.98,1611.07,1621.04,1624.02,144.32053883,285
2025-04-14 00:25:00,1619.95,1626.37,1615.23,1622.42,1619.41,102.61885226,86
