timestamp,open,high,low,close,vwap,volume,count,4h_open,4h_high,4h_low,4h_close,4h_vwap,4h_volume,4h_count,1d_open,1d_high,1d_low,1d_close,1d_vwap,1d_volume,1d_count
2025-03-16 21:00:00,83187.1,83199.0,82729.6,82765.7,82873.6,44.08933492,1004,83096.7,83425.4,82009.8,82599.9,82536.7,227.8335867,4699.0,84333.0,85021.0,82009.8,82599.9,83231.2,842.27980256,23323.0
2025-03-16 22:00:00,82765.8,82830.0,82129.0,82129.1,82390.5,77.83785146,1630,83096.7,83425.4,82009.8,82599.9,82536.7,227.8335867,4699.0,84333.0,85021.0,82009.8,82599.9,83231.2,842.27980256,23323.0
2025-03-16 23:00:00,82129.1,82621.4,82009.8,82599.9,82230.0,76.40359403,1039,83096.7,83425.4,82009.8,82599.9,82536.7,227.8335867,4699.0,84333.0,85021.0,82009.8,82599.9,83231.2,842.27980256,23323.0
2025-03-17 00:00:00,82600.0,83096.3,82573.7,83061.0,82796.3,112.91843033,889,82600.0,83720.0,82573.7,83702.4,82932.0,160.37909965,2735.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 01:00:00,83061.0,83329.1,82830.0,83264.9,83105.1,16.41272427,772,82600.0,83720.0,82573.7,83702.4,82932.0,160.37909965,2735.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 02:00:00,83264.9,83304.0,82971.5,83215.6,83177.9,17.0580584,474,82600.0,83720.0,82573.7,83702.4,82932.0,160.37909965,2735.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 03:00:00,83215.6,83720.0,83215.6,83702.4,83524.2,13.98988665,600,82600.0,83720.0,82573.7,83702.4,82932.0,160.37909965,2735.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 04:00:00,83702.4,83838.8,83537.5,83566.3,83680.8,18.49014735,566,83702.4,83838.8,82697.2,83566.1,83084.2,161.31703245,2504.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 05:00:00,83566.3,83566.3,83129.2,83132.4,83347.9,5.10407386,540,83702.4,83838.8,82697.2,83566.1,83084.2,161.31703245,2504.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 06:00:00,83132.4,83276.4,82697.2,83165.1,82870.4,104.86607684,843,83702.4,83838.8,82697.2,83566.1,83084.2,161.31703245,2504.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 07:00:00,83165.2,83573.6,83165.1,83566.1,83389.9,32.8567344,555,83702.4,83838.8,82697.2,83566.1,83084.2,161.31703245,2504.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 08:00:00,83564.0,83659.7,83228.9,83567.8,83463.1,24.43955348,553,83564.0,83709.9,83228.9,83527.6,83458.7,117.15100505,2131.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 09:00:00,83551.3,83709.9,83450.1,83619.9,83542.7,19.63387505,468,83564.0,83709.9,83228.9,83527.6,83458.7,117.15100505,2131.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 10:00:00,83620.0,83620.0,83270.0,83341.1,83437.2,29.2738156,485,83564.0,83709.9,83228.9,83527.6,83458.7,117.15100505,2131.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 11:00:00,83341.1,83620.0,83250.0,83527.6,83433.0,43.80376092,625,83564.0,83709.9,83228.9,83527.6,83458.7,117.15100505,2131.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 12:00:00,83527.6,83931.1,83033.2,83097.1,83428.1,65.12360313,1567,83527.6,83931.1,82500.0,83517.9,83172.7,286.71612751,5895.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 13:00:00,83097.1,83710.1,82840.7,83074.6,83167.5,79.23532131,1572,83527.6,83931.1,82500.0,83517.9,83172.7,286.71612751,5895.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 14:00:00,83046.7,83289.1,82500.0,82898.9,82917.4,102.93249224,1634,83527.6,83931.1,82500.0,83517.9,83172.7,286.71612751,5895.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 15:00:00,82903.1,83666.0,82751.3,83517.9,83427.5,39.42471083,1122,83527.6,83931.1,82500.0,83517.9,83172.7,286.71612751,5895.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 16:00:00,83518.0,83840.3,83123.0,83418.8,83541.1,49.42452754,1251,83518.0,84700.0,83123.0,84469.9,84006.9,422.04336051,5487.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 17:00:00,83418.8,84300.0,83399.7,84160.0,83909.0,256.57682991,1760,83518.0,84700.0,83123.0,84469.9,84006.9,422.04336051,5487.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 18:00:00,84160.0,84555.0,84006.4,84503.0,84331.3,55.9182068,1277,83518.0,84700.0,83123.0,84469.9,84006.9,422.04336051,5487.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 19:00:00,84503.1,84700.0,84311.0,84469.9,84506.0,60.12379626,1199,83518.0,84700.0,83123.0,84469.9,84006.9,422.04336051,5487.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 20:00:00,84470.0,84489.0,83843.5,83952.1,84091.3,42.05807239,1172,84470.0,84489.0,83780.3,84015.2,84074.7,114.55449786,3398.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 21:00:00,83959.9,84203.0,83878.8,84084.4,84008.0,18.76127053,847,84470.0,84489.0,83780.3,84015.2,84074.7,114.55449786,3398.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 22:00:00,84084.4,84238.6,84012.4,84100.1,84172.9,30.32035122,709,84470.0,84489.0,83780.3,84015.2,84074.7,114.55449786,3398.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-17 23:00:00,84100.1,84105.2,83780.3,84015.2,83971.3,23.41480372,670,84470.0,84489.0,83780.3,84015.2,84074.7,114.55449786,3398.0,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150.0
2025-03-18 00:00:00,84015.2,84015.2,83718.2,83808.9,83823.3,11.48048992,764,84015.2,84015.2,82962.7,83138.7,83330.1,110.86015396,3627.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 01:00:00,83808.9,83912.9,83038.2,83193.7,83346.5,53.96119325,1466,84015.2,84015.2,82962.7,83138.7,83330.1,110.86015396,3627.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 02:00:00,83193.7,83495.0,83120.0,83371.3,83243.8,27.20257648,679,84015.2,84015.2,82962.7,83138.7,83330.1,110.86015396,3627.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 03:00:00,83371.4,83371.4,82962.7,83138.7,83099.4,18.21589431,718,84015.2,84015.2,82962.7,83138.7,83330.1,110.86015396,3627.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 04:00:00,83138.7,83159.5,82914.0,82984.9,83043.7,70.01498629,697,83138.7,83239.1,82250.0,83174.1,82901.6,281.41588506,3555.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 05:00:00,82984.9,83100.0,82915.6,83015.5,83021.1,54.26290311,549,83138.7,83239.1,82250.0,83174.1,82901.6,281.41588506,3555.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 06:00:00,83015.5,83022.2,82250.0,82427.1,82627.3,86.25845542,1280,83138.7,83239.1,82250.0,83174.1,82901.6,281.41588506,3555.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 07:00:00,82427.1,83239.1,82354.4,83174.1,83003.8,70.87954024,1029,83138.7,83239.1,82250.0,83174.1,82901.6,281.41588506,3555.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 08:00:00,83174.2,83434.1,83091.3,83257.2,83233.5,17.17870623,530,83174.2,83434.1,82543.0,82595.1,82896.1,123.83205171,2466.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 09:00:00,83257.3,83280.0,82762.8,82810.8,83066.9,31.56448322,578,83174.2,83434.1,82543.0,82595.1,82896.1,123.83205171,2466.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 10:00:00,82816.3,82933.7,82642.0,82767.0,82756.3,63.98687415,697,83174.2,83434.1,82543.0,82595.1,82896.1,123.83205171,2466.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 11:00:00,82767.0,82844.7,82543.0,82595.1,82694.7,11.10198811,661,83174.2,83434.1,82543.0,82595.1,82896.1,123.83205171,2466.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 12:00:00,82595.1,82791.8,82400.0,82400.1,82513.5,56.93868894,991,82595.1,82791.8,81166.0,81572.5,81738.7,624.7909823,7193.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 13:00:00,82400.1,82471.7,81167.9,81401.0,81845.8,244.95109116,2949,82595.1,82791.8,81166.0,81572.5,81738.7,624.7909823,7193.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 14:00:00,81401.0,81905.8,81166.0,81862.9,81459.7,263.04767245,1976,82595.1,82791.8,81166.0,81572.5,81738.7,624.7909823,7193.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 15:00:00,81862.9,82128.0,81538.9,81572.5,81789.8,59.85352975,1277,82595.1,82791.8,81166.0,81572.5,81738.7,624.7909823,7193.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 16:00:00,81572.5,82128.0,81537.2,81869.9,81758.7,56.03524279,1314,81572.5,82454.9,81256.1,82262.6,81770.9,267.68660283,5414.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 17:00:00,81869.9,81951.0,81323.9,81473.9,81639.9,68.25050191,1439,81572.5,82454.9,81256.1,82262.6,81770.9,267.68660283,5414.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 18:00:00,81473.9,81918.3,81256.1,81822.0,81528.7,60.39382403,1336,81572.5,82454.9,81256.1,82262.6,81770.9,267.68660283,5414.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 19:00:00,81822.1,82454.9,81765.1,82262.6,82063.2,83.0070341,1325,81572.5,82454.9,81256.1,82262.6,81770.9,267.68660283,5414.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 20:00:00,82301.8,82330.9,81900.0,81999.9,82100.0,30.67102669,958,82301.8,82793.1,81900.0,82705.4,82315.5,117.44703161,3611.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 21:00:00,82000.0,82173.2,81926.8,82003.7,82030.0,17.82943671,695,82301.8,82793.1,81900.0,82705.4,82315.5,117.44703161,3611.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 22:00:00,82003.7,82500.0,81992.6,82424.6,82369.9,36.66992745,1029,82301.8,82793.1,81900.0,82705.4,82315.5,117.44703161,3611.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-18 23:00:00,82424.6,82793.1,82404.6,82705.4,82616.2,32.27664076,929,82301.8,82793.1,81900.0,82705.4,82315.5,117.44703161,3611.0,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866.0
2025-03-19 00:00:00,82705.4,83168.1,82654.9,83099.0,82958.7,50.19193441,1019,82705.4,83168.1,82553.3,83059.6,82791.8,205.4919556,2959.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 01:00:00,83099.0,83145.4,82654.9,82654.9,82889.4,32.40020908,758,82705.4,83168.1,82553.3,83059.6,82791.8,205.4919556,2959.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 02:00:00,82655.0,82854.6,82553.3,82854.5,82661.6,107.77181116,708,82705.4,83168.1,82553.3,83059.6,82791.8,205.4919556,2959.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 03:00:00,82854.6,83059.6,82773.7,83059.6,82957.0,15.12800095,474,82705.4,83168.1,82553.3,83059.6,82791.8,205.4919556,2959.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 04:00:00,83059.6,83059.6,82820.4,82985.2,82984.7,12.92690858,376,83059.6,83309.1,82820.4,83212.4,83048.3,156.0060822,1763.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 05:00:00,82985.2,83296.2,82939.7,83252.9,83019.2,116.54475719,522,83059.6,83309.1,82820.4,83212.4,83048.3,156.0060822,1763.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 06:00:00,83252.9,83284.3,83157.4,83228.3,83205.3,15.065017,473,83059.6,83309.1,82820.4,83212.4,83048.3,156.0060822,1763.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 07:00:00,83228.3,83309.1,83115.3,83212.4,83209.4,11.46939943,392,83059.6,83309.1,82820.4,83212.4,83048.3,156.0060822,1763.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 08:00:00,83212.4,83456.7,83212.3,83425.2,83366.6,43.86905395,891,83212.4,84049.0,83212.3,83909.8,83669.9,372.72728931,4087.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 09:00:00,83425.2,83569.3,83367.8,83533.9,83489.1,45.72283315,739,83212.4,84049.0,83212.3,83909.8,83669.9,372.72728931,4087.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 10:00:00,83533.9,83760.2,83456.7,83478.0,83605.0,68.28075153,1071,83212.4,84049.0,83212.3,83909.8,83669.9,372.72728931,4087.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 11:00:00,83478.1,84049.0,83370.8,83909.8,83790.9,214.85465068,1386,83212.4,84049.0,83212.3,83909.8,83669.9,372.72728931,4087.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 12:00:00,83909.8,83911.9,83554.7,83760.3,83749.8,116.2862057,981,83909.8,84893.4,83554.7,84750.1,84164.4,634.80261892,5864.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 13:00:00,83760.4,84300.0,83669.7,84120.0,84033.6,133.74718106,1729,83909.8,84893.4,83554.7,84750.1,84164.4,634.80261892,5864.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 14:00:00,84120.0,84393.6,83900.0,84300.0,84176.6,179.46547815,1472,83909.8,84893.4,83554.7,84750.1,84164.4,634.80261892,5864.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 15:00:00,84300.0,84893.4,84115.0,84750.1,84473.8,205.30375401,1682,83909.8,84893.4,83554.7,84750.1,84164.4,634.80261892,5864.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 16:00:00,84750.1,84831.2,84456.9,84588.5,84620.4,123.04053269,1499,84750.1,85918.1,83600.0,85445.0,84809.2,834.41346177,10826.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 17:00:00,84588.5,84700.0,83803.6,84167.3,84273.4,152.54219294,1752,84750.1,85918.1,83600.0,85445.0,84809.2,834.41346177,10826.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 18:00:00,84167.3,85883.8,83600.0,85629.3,84794.2,380.39860183,4653,84750.1,85918.1,83600.0,85445.0,84809.2,834.41346177,10826.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 19:00:00,85629.4,85918.1,85000.0,85445.0,85429.6,178.43213431,2922,84750.1,85918.1,83600.0,85445.0,84809.2,834.41346177,10826.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 20:00:00,85445.0,85866.0,85221.1,85367.4,85679.9,123.64909342,1660,85445.0,87000.0,85221.1,86879.5,86157.1,470.02395977,6450.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 21:00:00,85369.8,85889.1,85369.8,85600.0,85685.6,42.87278586,1096,85445.0,87000.0,85221.1,86879.5,86157.1,470.02395977,6450.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 22:00:00,85608.5,86500.0,85608.5,86189.4,86095.1,159.90682174,1868,85445.0,87000.0,85221.1,86879.5,86157.1,470.02395977,6450.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
2025-03-19 23:00:00,86211.7,87000.0,86211.7,86879.5,86777.7,143.59525875,1826,85445.0,87000.0,85221.1,86879.5,86157.1,470.02395977,6450.0,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949.0
