index,timestamp,open,high,low,close,vwap,volume,count,base_sma_5,base_sma_10,base_sma_20,base_sma_50,base_sma_100,base_ema_9,base_ema_21,base_ema_50,base_ema_100,base_rsi_14,base_macd,base_macd_signal,base_macd_histogram,base_bb_upper,base_bb_middle,base_bb_lower,base_bb_width,base_stoch_k,base_stoch_d,base_atr_14,base_adx_14,base_close_to_sma_20,base_close_to_sma_50,base_close_to_ema_9,base_momentum_1,base_roc_1,base_momentum_3,base_roc_3,base_momentum_5,base_roc_5,base_momentum_10,base_roc_10,base_momentum_20,base_roc_20,base_volume_sma_20,base_volume_ratio,base_obv,base_ichimoku_conversion,base_ichimoku_base,base_log_return,base_volume_change,base_price_range,base_direction,base_fractal_bull_2,base_fractal_bear_2,base_fractal_bull_3,base_fractal_bear_3,base_fractal_bull_4,base_fractal_bear_4,base_fractal_bull_5,base_fractal_bear_5,vwap_5m,count_5m,5m_sma_5_5m,5m_sma_10_5m,5m_sma_20_5m,5m_sma_50_5m,5m_sma_100_5m,5m_ema_9_5m,5m_ema_21_5m,5m_ema_50_5m,5m_ema_100_5m,5m_rsi_14_5m,5m_macd_5m,5m_macd_signal_5m,5m_macd_histogram_5m,5m_bb_upper_5m,5m_bb_middle_5m,5m_bb_lower_5m,5m_bb_width_5m,5m_stoch_k_5m,5m_stoch_d_5m,5m_atr_14_5m,5m_adx_14_5m,5m_close_to_sma_20_5m,5m_close_to_sma_50_5m,5m_close_to_ema_9_5m,5m_momentum_1_5m,5m_roc_1_5m,5m_momentum_3_5m,5m_roc_3_5m,5m_momentum_5_5m,5m_roc_5_5m,5m_momentum_10_5m,5m_roc_10_5m,5m_momentum_20_5m,5m_roc_20_5m,5m_volume_sma_20_5m,5m_volume_ratio_5m,5m_obv_5m,5m_ichimoku_conversion_5m,5m_ichimoku_base_5m,5m_log_return_5m,5m_volatility_5m,5m_volume_change_5m,5m_price_range_5m,5m_close_to_high_5m,5m_momentum_5m,5m_doji_5m,5m_bullish_engulfing_5m,5m_bearish_engulfing_5m,vwap_15m,count_15m,15m_sma_5_15m,15m_sma_10_15m,15m_sma_20_15m,15m_sma_50_15m,15m_sma_100_15m,15m_ema_9_15m,15m_ema_21_15m,15m_ema_50_15m,15m_ema_100_15m,15m_rsi_14_15m,15m_macd_15m,15m_macd_signal_15m,15m_macd_histogram_15m,15m_bb_upper_15m,15m_bb_middle_15m,15m_bb_lower_15m,15m_bb_width_15m,15m_stoch_k_15m,15m_stoch_d_15m,15m_atr_14_15m,15m_adx_14_15m,15m_close_to_sma_20_15m,15m_close_to_sma_50_15m,15m_close_to_ema_9_15m,15m_momentum_1_15m,15m_roc_1_15m,15m_momentum_3_15m,15m_roc_3_15m,15m_momentum_5_15m,15m_roc_5_15m,15m_momentum_10_15m,15m_roc_10_15m,15m_momentum_20_15m,15m_roc_20_15m,15m_volume_sma_20_15m,15m_volume_ratio_15m,15m_obv_15m,15m_ichimoku_conversion_15m,15m_ichimoku_base_15m,15m_log_return_15m,15m_volatility_15m,15m_volume_change_15m,15m_price_range_15m,15m_close_to_high_15m,15m_momentum_15m,15m_doji_15m,15m_bullish_engulfing_15m,15m_bearish_engulfing_15m,vwap_30m,count_30m,30m_sma_5_30m,30m_sma_10_30m,30m_sma_20_30m,30m_sma_50_30m,30m_sma_100_30m,30m_ema_9_30m,30m_ema_21_30m,30m_ema_50_30m,30m_ema_100_30m,30m_rsi_14_30m,30m_macd_30m,30m_macd_signal_30m,30m_macd_histogram_30m,30m_bb_upper_30m,30m_bb_middle_30m,30m_bb_lower_30m,30m_bb_width_30m,30m_stoch_k_30m,30m_stoch_d_30m,30m_atr_14_30m,30m_adx_14_30m,30m_close_to_sma_20_30m,30m_close_to_sma_50_30m,30m_close_to_ema_9_30m,30m_momentum_1_30m,30m_roc_1_30m,30m_momentum_3_30m,30m_roc_3_30m,30m_momentum_5_30m,30m_roc_5_30m,30m_momentum_10_30m,30m_roc_10_30m,30m_momentum_20_30m,30m_roc_20_30m,30m_volume_sma_20_30m,30m_volume_ratio_30m,30m_obv_30m,30m_ichimoku_conversion_30m,30m_ichimoku_base_30m,30m_log_return_30m,30m_volatility_30m,30m_volume_change_30m,30m_price_range_30m,30m_close_to_high_30m,30m_momentum_30m,30m_doji_30m,30m_bullish_engulfing_30m,30m_bearish_engulfing_30m,next_candle_up,next_candle_pct_change,target_3_up,target_3_pct_change,target_3_volatility,target_5_up,target_5_pct_change,target_5_volatility,target_10_up,target_10_pct_change,target_10_volatility,target_20_up,target_20_pct_change,target_20_volatility
0,2025-04-14 03:03:00,84923.0,84923.0,84906.1,84906.1,84914.9,0.13835115,21,0.0,0.0,0.0,0.0,0.0,84906.1,84906.1,84906.1,84906.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019904341384181088,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.769011423648827e-05,1,0.0003827757958497681,0.000422820032953983,1,0.000383953567529203,0.0009916837541707497,0,-0.0021199890231679464,0.003977334961798941,0,-0.0020057451702528194,0.004413110483227908
1,2025-04-14 03:04:00,84906.0,84906.0,84902.8,84902.9,84903.0,0.00466303,17,0.0,0.0,0.0,0.0,0.0,84905.46,84905.80909090908,84905.97450980393,84906.03663366337,0.0,-0.2552706552814925,-0.0510541310562985,-0.204216524225194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999969848817732,-3.2000000000116415,-0.0037688693745319135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00466303,0.0,0.0,-3.768940398198257e-05,-0.9662956903502429,3.769011423634634e-05,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0009905433147749468,0.0009917211308447308,1,0.00042165815301954245,0.0009917211308447308,0,-0.0019799088134797665,0.003977484868008008,0,-0.0024003891504293536,0.004413276813866159
2,2025-04-14 03:05:00,84902.9,84902.9,84902.8,84902.9,84902.8,0.00411615,14,0.0,0.0,0.0,0.0,0.0,84904.948,84905.54462809916,84905.853940792,84905.9745221057,0.0,-0.45235996461997274,-0.13131529776903336,-0.32104466685093935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999758789087296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00466303,0.0,0.0,0.0,-0.11727996603067115,1.1778160697840575e-06,0,0,0,0,0,0,0,0,0,84974.2,103.0,85093.78,85054.13999999998,84685.855,84319.41,84025.296,84974.6607901603,84767.61426610383,84438.66803647802,84250.15648516832,65.19664308046757,226.86001358904468,214.86541921749767,11.99459437154701,85531.50482792675,84685.855,83840.20517207324,0.01997145397957556,63.627240143322936,65.69653524487477,217.48571428571344,21.339049013287774,1.0029856816111735,1.0073445722639662,0.9995768057227189,35.80000000000291,0.04216581530196439,-313.1000000000058,-0.3672649727043953,-310.1999999999971,-0.3638756629117723,581.5999999999913,0.6894499692378986,408.09999999999127,0.48278374931680634,5.683472989,0.7718233654826998,-559.3739883999993,84988.35,84748.6,0.0004215692802023943,4.226168280351532e-07,-0.595180250493682,0.0009913031397937228,0.4263657957244112,35.80000000000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.00042030360754719,1,0.00042165815301954245,0.0009905433147749468,0,-0.0008315381453400446,0.0018220814601149914,0,-0.0021989826024787977,0.003977484868008008,0,-0.002506392596719174,0.004413276813866159
3,2025-04-14 03:06:00,84902.9,84938.7,84902.9,84938.6,84930.8,0.13933911,14,0.0,0.0,0.0,0.0,0.0,84911.6784,84908.54966190833,84907.13809997664,84906.62057117291,0.0,2.2462436815112596,0.34419649808702524,1.9020471834242345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003170541497624,35.70000000001164,0.042048033694985776,32.5,0.03827757958496658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13467607999999998,0.0,0.0,0.00042039195986599316,32.85180569221238,0.00042148092857667666,1,0,0,0,0,0,0,0,0,84974.2,103.0,85093.78,85054.13999999998,84685.855,84319.41,84025.296,84974.6607901603,84767.61426610383,84438.66803647802,84250.15648516832,65.19664308046757,226.86001358904468,214.86541921749767,11.99459437154701,85531.50482792675,84685.855,83840.20517207324,0.01997145397957556,63.627240143322936,65.69653524487477,217.48571428571344,21.339049013287774,1.0029856816111735,1.0073445722639662,0.9995768057227189,35.80000000000291,0.04216581530196439,-313.1000000000058,-0.3672649727043953,-310.1999999999971,-0.3638756629117723,581.5999999999913,0.6894499692378986,408.09999999999127,0.48278374931680634,5.683472989,0.7718233654826998,-559.3739883999993,84988.35,84748.6,0.0004215692802023943,4.226168280351532e-07,-0.595180250493682,0.0009913031397937228,0.4263657957244112,35.80000000000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0005694988645321697,1,1.1773210294409002e-06,0.0005686460572696384,0,-0.001618816415622579,0.0021886397939216585,0,-0.003841598519401107,0.004411421897700186,0,-0.00367677357526499,0.004411421897700186
4,2025-04-14 03:07:00,84938.7,84987.0,84938.7,84987.0,84975.9,4.19986715,35,84927.5,0.0,0.0,0.0,0.0,84926.74272000001,84915.68151082576,84910.26993919324,84908.21224303087,0.0,8.195904729829635,1.9145381444355474,6.281366585394088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0007095206771164,48.39999999999418,0.05698233782991391,84.10000000000582,0.09905433147749942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33454323,0.0,0.0,0.0005696610906051991,29.14133756129202,0.0005683222139857026,1,0,1,0,0,0,0,0,0,84974.2,103.0,85093.78,85054.13999999998,84685.855,84319.41,84025.296,84974.6607901603,84767.61426610383,84438.66803647802,84250.15648516832,65.19664308046757,226.86001358904468,214.86541921749767,11.99459437154701,85531.50482792675,84685.855,83840.20517207324,0.01997145397957556,63.627240143322936,65.69653524487477,217.48571428571344,21.339049013287774,1.0029856816111735,1.0073445722639662,0.9995768057227189,35.80000000000291,0.04216581530196439,-313.1000000000058,-0.3672649727043953,-310.1999999999971,-0.3638756629117723,581.5999999999913,0.6894499692378986,408.09999999999127,0.48278374931680634,5.683472989,0.7718233654826998,-559.3739883999993,84988.35,84748.6,0.0004215692802023943,4.226168280351532e-07,-0.595180250493682,0.0009913031397937228,0.4263657957244112,35.80000000000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0005686453877915554,0,-0.0018202783955192806,0.0018202783955192806,0,-0.003589960817536868,0.003973548895713427,0,-0.0032981514819913978,0.004408909597938474,0,-0.003146363561485806,0.004408909597938474
5,2025-04-14 03:08:00,84987.0,84987.0,84938.7,84938.7,84977.0,0.01699191,15,84934.02,0.0,0.0,0.0,0.0,84929.13417600002,84917.77410075068,84911.3848435386,84908.81596099066,0.0,8.910928004363086,3.313816116421055,5.597111887942031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001126330097767,-48.30000000000291,-0.0568322213985728,35.80000000000291,0.04216581530196439,32.59999999999127,0.038395356752918275,0.0,0.0,0.0,0.0,0.0,0.0,4.317551320000001,0.0,0.0,-0.0005684837702687656,-0.9959541791696911,0.0005686453877914651,-1,0,0,0,0,0,0,0,0,84974.2,103.0,85093.78,85054.13999999998,84685.855,84319.41,84025.296,84974.6607901603,84767.61426610383,84438.66803647802,84250.15648516832,65.19664308046757,226.86001358904468,214.86541921749767,11.99459437154701,85531.50482792675,84685.855,83840.20517207324,0.01997145397957556,63.627240143322936,65.69653524487477,217.48571428571344,21.339049013287774,1.0029856816111735,1.0073445722639662,0.9995768057227189,35.80000000000291,0.04216581530196439,-313.1000000000058,-0.3672649727043953,-310.1999999999971,-0.3638756629117723,581.5999999999913,0.6894499692378986,408.09999999999127,0.48278374931680634,5.683472989,0.7718233654826998,-559.3739883999993,84988.35,84748.6,0.0004215692802023943,4.226168280351532e-07,-0.595180250493682,0.0009913031397937228,0.4263657957244112,35.80000000000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-0.0016199918294015716,0.0016211691490451007,0,-0.002502981561996961,0.003408340367818203,0,-0.0023522846476341517,0.0038439486358985953,0,-0.0027148990978198544,0.0038439486358985953
6,2025-04-14 03:09:00,84938.7,84938.8,84938.7,84938.7,84938.7,0.02632293,25,84941.18000000001,0.0,0.0,0.0,0.0,84931.04734080003,84919.67645522789,84912.45602614494,84909.40772413937,0.0,9.369582387502305,4.524969370637305,4.844613016865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000901043780759,0.0,0.0,0.09999999999126885,0.00011773210293331005,35.80000000000291,0.04216581530196439,0.0,0.0,0.0,0.0,0.0,0.0,4.317551320000001,0.0,0.0,0.0,0.5491448577587807,1.1773196435290482e-06,0,0,0,0,0,0,0,0,0,84974.2,103.0,85093.78,85054.13999999998,84685.855,84319.41,84025.296,84974.6607901603,84767.61426610383,84438.66803647802,84250.15648516832,65.19664308046757,226.86001358904468,214.86541921749767,11.99459437154701,85531.50482792675,84685.855,83840.20517207324,0.01997145397957556,63.627240143322936,65.69653524487477,217.48571428571344,21.339049013287774,1.0029856816111735,1.0073445722639662,0.9995768057227189,35.80000000000291,0.04216581530196439,-313.1000000000058,-0.3672649727043953,-310.1999999999971,-0.3638756629117723,581.5999999999913,0.6894499692378986,408.09999999999127,0.48278374931680634,5.683472989,0.7718233654826998,-559.3739883999993,84988.35,84748.6,0.0004215692802023943,4.226168280351532e-07,-0.595180250493682,0.0009913031397937228,0.4263657957244112,35.80000000000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0012542392461361018,0,-0.0030233568444066475,0.003408340367818203,0,-0.00240055475301593,0.003408340367818203,0,-0.0020815011296382324,0.0038439486358985953,0,-0.002809084669296696,0.0038439486358985953
7,2025-04-14 03:10:00,84938.7,84938.8,84832.3,84832.3,84908.1,3.11847736,73,84927.06,0.0,0.0,0.0,0.0,84911.29787264003,84911.73314111626,84909.31265257063,84907.88083851285,0.0,1.1344018342642812,3.8468558633627006,-2.7124540290984194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990696423842382,-106.39999999999418,-0.12526681006419516,-154.6999999999971,-0.1820278395519237,-70.59999999999127,-0.08315381453400938,0.0,0.0,0.0,0.0,0.0,0.0,1.1990739600000007,0.0,0.0,-0.00125345334516281,117.4699940318194,0.001255418042420163,-1,0,0,0,0,0,0,0,0,84778.0,255.0,84977.86,85074.58,84698.45,84349.57800000001,84025.29800000001,84926.68863212825,84764.63115100349,84450.28105465535,84259.75338645211,62.62051525209439,195.23502407898195,210.93934018979454,-15.704316110812584,85538.85960564596,84698.45,83858.04039435403,0.019844745816386664,47.31891571615539,57.33569591969177,227.528571428571,19.341067046330412,1.0004291696010967,1.004566970092014,0.9977405379248985,-203.89999999999418,-0.24005547530159266,-326.3000000000029,-0.3836066074856759,-579.5999999999913,-0.6793694851044974,204.40000000000873,0.24180649801728293,251.90000000000873,0.29816684796568627,6.063063141500001,1.4570217749397323,-568.2080034199994,85047.70000000001,84748.6,-0.0024034407040912035,3.596797414602359e-06,1.0138467159553715,0.003416541963868446,0.29533678756476683,-203.89999999999418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.000367919755757784,0,-0.001251881653568241,0.002157197199651548,0,-0.0013685824856806408,0.002157197199651548,0,-0.0004561941618934897,0.0025933518247177076,0,-0.0015595474836825466,0.0025933518247177076
8,2025-04-14 03:11:00,84832.3,84832.3,84801.1,84801.1,84805.4,0.1859541,34,84899.56,0.0,0.0,0.0,0.0,84889.25829811204,84901.67558283295,84905.0690191365,84905.7663664631,0.0,-7.819479246871197,1.5135888413159213,-9.333068088187119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998961490536265,-31.19999999999709,-0.03677844405962638,-137.59999999999127,-0.16199918294015347,-137.5,-0.16188164156225593,0.0,0.0,0.0,0.0,0.0,0.0,1.0131198600000006,84894.05,0.0,-0.00036785208988104754,-0.9403702260644278,0.00036791975575785086,-1,1,0,0,0,0,0,0,0,84778.0,255.0,84977.86,85074.58,84698.45,84349.57800000001,84025.29800000001,84926.68863212825,84764.63115100349,84450.28105465535,84259.75338645211,62.62051525209439,195.23502407898195,210.93934018979454,-15.704316110812584,85538.85960564596,84698.45,83858.04039435403,0.019844745816386664,47.31891571615539,57.33569591969177,227.528571428571,19.341067046330412,1.0004291696010967,1.004566970092014,0.9977405379248985,-203.89999999999418,-0.24005547530159266,-326.3000000000029,-0.3836066074856759,-579.5999999999913,-0.6793694851044974,204.40000000000873,0.24180649801728293,251.90000000000873,0.29816684796568627,6.063063141500001,1.4570217749397323,-568.2080034199994,85047.70000000001,84748.6,-0.0024034407040912035,3.596797414602359e-06,1.0138467159553715,0.003416541963868446,0.29533678756476683,-203.89999999999418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0014076207548485709,0,-0.0007818294809855404,0.0019056356580279177,0,-0.002226386214329801,0.0023419507529972047,0,-8.962147896673298e-05,0.0023419507529972047,0,-0.0016273373812368,0.0023419507529972047
9,2025-04-14 03:12:00,84801.1,84810.9,84649.3,84681.9,84703.9,5.40791899,122,84838.54000000001,84883.01999999999,0.0,0.0,0.0,84847.78663848963,84881.69598439359,84896.31729289585,84901.3333691074,0.0,-24.254349276292487,-3.639998782205761,-20.614350494086725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980448913865434,-119.20000000001164,-0.14056421437931288,-256.8000000000029,-0.30233568444066883,-305.1000000000058,-0.3589960817536819,0.0,0.0,0.0,0.0,0.0,0.0,-4.394799129999999,84818.15,0.0,-0.0014066309854583027,28.082009969126787,0.0019083180703313373,-1,1,0,1,0,0,0,0,0,84778.0,255.0,84977.86,85074.58,84698.45,84349.57800000001,84025.29800000001,84926.68863212825,84764.63115100349,84450.28105465535,84259.75338645211,62.62051525209439,195.23502407898195,210.93934018979454,-15.704316110812584,85538.85960564596,84698.45,83858.04039435403,0.019844745816386664,47.31891571615539,57.33569591969177,227.528571428571,19.341067046330412,1.0004291696010967,1.004566970092014,0.9977405379248985,-203.89999999999418,-0.24005547530159266,-326.3000000000029,-0.3836066074856759,-579.5999999999913,-0.6793694851044974,204.40000000000873,0.24180649801728293,251.90000000000873,0.29816684796568627,6.063063141500001,1.4570217749397323,-568.2080034199994,85047.70000000001,84748.6,-0.0024034407040912035,3.596797414602359e-06,1.0138467159553715,0.003416541963868446,0.29533678756476683,-203.89999999999418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0005216810404351513,1,0.00040504523398746263,0.0009577017048508102,1,0.0002928606939617901,0.001874072263376201,1,0.0012092312524873525,0.0021409533796478697,0,-0.00011690809960563213,0.0021409533796478697
