timestamp,target_direction_1,target_direction_thresh_1,target_pct_change_1,target_vol_adj_1,target_direction_2,target_direction_thresh_2,target_pct_change_2,target_vol_adj_2,target_direction_3,target_direction_thresh_3,target_pct_change_3,target_vol_adj_3,target_direction_4,target_direction_thresh_4,target_pct_change_4,target_vol_adj_4,target_direction_8,target_direction_thresh_8,target_pct_change_8,target_vol_adj_8,target_direction_12,target_direction_thresh_12,target_pct_change_12,target_vol_adj_12,target_direction_24,target_direction_thresh_24,target_pct_change_24,target_vol_adj_24,target_signal,target_leverage_4,target_leverage_8,target_leverage_12,target_leverage_24,volume_sma,rsi,bb_lower,kc_lower,close,vwap,ema9,bb_middle,kc_middle,ema21,bb_upper,kc_upper,ema50,ema100,volume_ratio,atr,future_return_96,future_return_48,future_return_24,pct_change_24h,reshaped,original_features,reshaped_features,lookback
2025-03-25 15:00:00,0,-1,-0.6329113924050742,-0.8145980240324479,0,0,-0.2545404512933438,-0.3272943976592561,0,0,-0.0894331315355144,-0.1149906885451201,0,0,-0.1719867914144193,-0.2212871500124383,0,-1,-1.1901485965877945,-1.5471962479009305,0,-1,-2.449091909741333,-3.2587620290280745,0,-1,-4.162080352228957,-5.787063020300344,0,0.0,0.0,0.0,0.0,7578.297222737,66.54107008289364,137.45646973899383,138.24404734612358,146.38,146.4,142.88954625951666,141.3385,141.6740473461236,141.58666486627297,145.2205302610062,145.1040473461236,138.99410328923068,135.91721911320792,1.766205450769572,1.8564285714285784,-0.1394316163410301,-0.0456346495422872,-0.0431069818281185,0.0280938334035678,True,20,20,60
2025-03-25 16:00:00,1,0,0.3807809471060727,0.4891462148614343,1,0,0.5469399058432513,0.7028876469596678,1,0,0.4638604264746718,0.596763136608042,1,0,0.0761561894212224,0.0983755359804527,0,0,-0.1938521185267247,-0.2534083390168485,0,-1,-1.3500415397396766,-1.8085729923426792,0,-1,-3.468568263638875,-4.84952653411449,0,0.0,0.0,0.0,0.0,8101.353065592499,70.6400000000001,137.23009263775197,138.50609045601655,145.36,145.59,143.38363700761334,141.4635,142.02509045601656,141.92969533297543,145.69690736224806,145.54409045601656,139.24374629749613,136.10420487334244,1.7019002051346377,1.8200000000000052,-0.1315354980737481,-0.0520776004402863,-0.0416208035222895,0.0142338822216021,True,20,20,60
2025-03-25 17:00:00,1,0,0.1655286571487555,0.2128150707999583,1,0,0.0827643285743875,0.1065574493918256,0,0,-0.3034692047727413,-0.3927404870222193,0,-1,-0.9035105869370316,-1.169077262571753,0,0,-0.5793503000206933,-0.7687477207280268,0,-1,-1.4414787226705312,-1.9449499726190005,0,-1,-4.848610248982689,-6.811548741499257,0,0.0,0.0,0.0,0.0,8982.0393587765,68.343653250774,137.15586364964827,138.65408184115785,144.44,145.18,143.59490960609068,141.5925,142.25508184115785,142.15790484815946,146.0291363503517,145.85608184115785,139.4475209524963,136.26927012337524,3.545866365020958,1.938571428571436,-0.1332733314871227,-0.0454860149543062,-0.0346856826363887,0.0169682461451805,True,20,20,60
2025-03-25 18:00:00,0,0,-0.0826275562900062,-0.1065314463246066,0,0,-0.4682228189767806,-0.6079693089893555,0,-1,-1.0672726020794483,-1.3839367007235908,0,-1,-1.225642084968671,-1.5973512031298849,0,-1,-1.7696068305446486,-2.370429005079245,0,-1,-0.7436480066101936,-1.0086050232550985,0,-1,-5.487846863595675,-7.747373856047485,0,0.0,0.0,0.0,0.0,9105.513432304,75.70621468926547,137.0840777480133,138.90955023723808,144.99,145.06,143.87392768487257,141.7715,142.51555023723807,142.41536804378134,146.4589222519867,146.12155023723807,139.66487307200626,136.44195784370444,0.6740236417538347,1.8914285714285788,-0.1410442099455134,-0.0515897648113664,-0.0484861024898268,0.0180452183682069,True,20,20,60
2025-03-25 19:00:00,0,0,-0.3859141341051631,-0.5046820707216559,0,-1,-0.985459306732828,-1.2815303680527126,0,-1,-1.1439597546688889,-1.4963047866942718,0,-1,-1.019915925849368,-1.3397953395379345,0,-1,-2.2810281855144385,-3.08787259734656,0,0,-0.413479429398403,-0.563784103314852,0,-1,-5.237406105712923,-7.4272766146514195,0,0.0,0.0,0.0,0.0,8934.492124983999,75.3076292042657,137.1343248957052,139.186069262263,145.23,145.08,144.14514214789807,142.015,142.77406926226303,142.67124367616483,146.89567510429478,146.36206926226305,139.8831133436923,136.6159784804628,0.479933391687631,1.8900000000000063,-0.1399159953177717,-0.0436548922398953,-0.0548784686359568,0.020662028252161,True,20,20,60
2025-03-25 20:00:00,0,0,-0.6018678657903871,-0.7783375392784034,0,-1,-0.7609823590453287,-0.995462669286472,0,0,-0.6364579730197273,-0.837326297669978,0,0,-0.269802836388803,-0.3569665783560944,0,-1,-1.4251124178484968,-1.9451927977599697,0,0,-0.0760982359045407,-0.1042657449865524,0,-1,-4.565894154271893,-6.497274425100116,0,0.0,0.0,0.0,0.0,9083.409652824,73.38435374149662,137.17439199948691,139.4165388563332,145.11,145.35,144.33811371831848,142.21949999999998,142.99653885633322,142.89294879651348,147.26460800051305,146.57653885633323,140.08808929099848,136.78417692639422,0.8369696003049248,1.8914285714285768,-0.1376886499896631,-0.0421749017986355,-0.0523740610571292,0.0157496850062999,True,20,20,60
2025-03-25 21:00:00,0,0,-0.1600779510022398,-0.2118474915146941,0,0,-0.0347995545657094,-0.0461823853812996,1,0,0.3340757238307278,0.4454322378506527,1,0,0.3271158129175938,0.4454091287010073,0,0,-0.5428730512249451,-0.7484926169538717,1,0,0.4384743875278364,0.610803524914951,0,-1,-4.356904231625848,-6.225999070136026,0,0.0,0.0,0.0,0.0,9478.750645076,69.77886977886982,137.1980866455745,139.59448753668244,144.55,144.89,144.3804909746548,142.34750000000005,143.14448753668245,143.04358981501227,147.49691335442552,146.69448753668246,140.26306618154754,136.93795560111909,1.5108731442660683,1.9492857142857176,-0.142026980283639,-0.0374956762365964,-0.0456589415427189,0.0189623572536303,True,20,20,60
2025-03-25 22:00:00,1,0,0.1254792610665785,0.166989391004169,1,0,0.4949459742070464,0.6624088410710545,1,0,0.4879749041477986,0.6708979808505511,0,0,-0.550714534681068,-0.7587979842844697,1,0,0.4879749041477986,0.6755782956011605,1,1,1.0038340885325885,1.419123189354126,0,-1,-4.614848379226195,-6.614820968193364,0,0.0,0.0,0.0,0.0,9538.051021541,66.51053864168625,137.44292881676782,139.72548872366505,143.68,144.32,144.24039277972383,142.5215,143.19548872366505,143.1014452863748,147.6000711832322,146.66548872366505,140.39706358619273,137.07146143079987,0.6772705447539455,1.991428571428573,-0.1340478841870824,-0.0280484409799555,-0.0435690423162584,0.0160526129693798,True,20,20,60
2025-03-25 23:00:00,1,0,0.3690036900369012,0.4966659015432528,1,0,0.3620413562626263,0.5061331024287475,0,-1,-0.6753463761052697,-0.9416130366225416,0,-1,-1.2741070806934374,-1.779073503043794,1,0,0.6126853721367371,0.8515708679414814,1,1,0.6753463761052697,0.9685762127304536,0,-1,-4.365383276474262,-6.272216705288701,0,0.0,0.0,0.0,0.0,9169.7453032135,62.76771004942335,137.79479759643985,139.67272789283982,143.45,143.24,144.08231422377906,142.709,143.2197278928398,143.13313207852252,147.62320240356016,146.7667278928398,140.5167865828126,137.19776912523946,0.4271257963040076,2.0335714285714284,-0.1400487974904147,-0.0316486580690135,-0.0461484837922619,0.0220148190367623,True,20,20,60
2025-03-26 00:00:00,0,0,-0.0069367369589282,-0.0100875163186226,0,-1,-1.0405105438401776,-1.4772562345242015,0,-1,-1.637069922308536,-2.314761541680467,0,-1,-1.1584350721420558,-1.6328751372032748,1,0,0.1942286348501672,0.2709425493248448,1,0,0.5826859045505018,0.8470960777711186,0,-1,-4.300776914539393,-6.1901713841845,0,0.0,0.0,0.0,0.0,9154.574860293,53.92456676860338,138.42697671065892,139.81780142685508,143.63,143.63,143.99185137902327,142.9595,143.2588014268551,143.17830188956592,147.49202328934106,146.6998014268551,140.63887338348664,137.32514003365054,0.3676810624706901,1.8485714285714283,-0.133259068439741,-0.0362041356262617,-0.0436538327647426,0.0185080130477945,True,20,20,60
2025-03-26 01:00:00,0,-1,-1.0336455081512377,-1.4335255398157905,0,-1,-1.6302462712452268,-2.2736478439339898,0,-1,-1.1515782171349265,-1.6067604030087466,0,-1,-0.8671522719389525,-1.2108352635907726,1,0,0.1109954908081835,0.1564222165664053,0,-1,-1.9424210891432607,-2.8089295006755544,0,-1,-3.995837669094706,-5.740074392144207,0,0.0,0.0,0.0,0.0,8858.7348366785,58.55130784708244,139.04651437016344,139.89362986239271,144.16,143.69,144.02548110321862,143.21450000000002,143.3446298623927,143.26754717233263,147.3824856298366,146.7956298623927,140.77695678021266,137.46048379536043,0.1396251301877509,1.8485714285714283,-0.1361681465038845,-0.0433546059933407,-0.0430077691453939,0.0152827663919994,True,20,20,60
2025-03-26 02:00:00,0,0,-0.6028319080330753,-0.8455049004948045,0,0,-0.1191644469367639,-0.1667716718869756,1,0,0.1682321603813326,0.2354444718086554,1,1,1.0444413290340733,1.45295049447188,1,1,1.5631571568764824,2.2389760704210406,0,-1,-1.8155053974484812,-2.6348513755533323,0,-1,-2.20804710500491,-3.171704017659202,0,0.0,0.0,0.0,0.0,8766.817334272,59.93820803295577,139.61996393517805,140.01333178026005,144.15,144.1,144.05038488257492,143.4415,143.42133178026006,143.347770156666,147.26303606482193,146.82933178026008,140.9092329849102,137.59294946277902,0.2244900369220968,1.8007142857142842,-0.1305584460631287,-0.0401664932362122,-0.039958376690947,0.0281740370898717,True,20,20,60
2025-03-26 03:00:00,1,0,0.4866008462623397,0.6795261480776467,1,1,0.775740479548656,1.0844923220869198,1,1,1.6572637517630422,2.299219605572516,1,1,1.9111424541607756,2.644118271300751,1,1,1.9746121297602133,2.870895272245148,0,-1,-1.7559943582510642,-2.5565240148469983,0,-1,-1.4315937940761645,-2.0560591356166515,0,0.0,0.0,0.0,0.0,8671.3366183145,52.71739130434781,140.16417048437555,139.85082399166387,142.66,143.07,143.77230790605995,143.5885,143.34882399166386,143.28524559696908,147.01282951562445,146.84682399166385,140.97789051491372,137.69328709717942,0.2358339501791245,1.8028571428571412,-0.1153792233281928,-0.0344174961446795,-0.022080471050049,0.0211882605583393,True,20,20,60
2025-03-26 04:00:00,1,0,0.2877394904905583,0.4027047346872308,1,1,1.164994034669097,1.6110062861671677,1,1,1.417643343392506,1.955305548636739,1,1,1.3685170889185123,1.889484614785759,1,1,1.7615271247104995,2.6016845597039264,0,-1,-2.1475191241490643,-3.1396053675209616,0,-1,-2.098392869675071,-3.0154407663471914,0,0.0,0.0,0.0,0.0,8778.809339728,35.181236673773924,140.75039586725973,139.67331694483872,141.8,142.15,143.37784632484798,143.706,143.2013169448387,143.1502232699719,146.66160413274025,146.7293169448387,141.01013010256418,137.77460814476004,0.4345434463904413,1.5735714285714266,-0.1139633286318759,-0.0355430183356841,-0.0143159379407616,0.0229404126388688,True,20,20,60
2025-03-26 05:00:00,1,1,0.874737578726382,1.1953619707911898,1,1,1.1266620013995696,1.5427866001803603,1,1,1.077676696990897,1.4812711362629574,1,1,0.9867039888033566,1.4035265643991883,0,-1,-1.0846745976207215,-1.5970013419824265,0,-1,-3.4569629111266607,-5.065111711606204,0,-1,-3.0580825752274348,-4.395092594160032,0,0.0,0.0,0.0,0.0,8808.044646254499,26.48125755743655,141.23859071670952,139.6335724739017,142.49,142.18,143.20027705987837,143.81300000000002,143.1335724739017,143.09020297270172,146.3874092832905,146.6335724739017,141.06816421618913,137.86798224090342,0.3574362031417243,1.3799999999999977,-0.1141834514702786,-0.0573373570075094,-0.0209839286967506,0.0246656119660577,True,20,20,60
2025-03-26 06:00:00,1,0,0.249739854318408,0.3426829169021901,1,0,0.2011793270898314,0.2773301919340616,1,0,0.1109954908081835,0.1600669942949912,1,1,0.5133541449878465,0.7577488787529498,0,-1,-2.8303850156087496,-4.198561990087198,0,-1,-4.779743322927517,-7.035292489286108,0,-1,-4.044398196323283,-5.830805192898462,0,0.0,0.0,0.0,0.0,8585.071678305001,33.942558746736225,141.24364770372156,139.81632747638724,142.9,142.5,143.1402216479027,143.815,143.11132747638726,143.0729117933652,146.38635229627843,146.40632747638728,141.14000091359347,137.96762615692512,0.1043444814041277,1.337142857142857,-0.1195241427571729,-0.066410076976907,-0.0305808257522743,0.0235656471599454,True,20,20,60
2025-03-26 07:00:00,0,0,-0.0484395543560952,-0.0670860897180797,0,0,-0.1383987267317062,-0.2048051378757553,1,0,0.2629575807902536,0.398196867184053,1,0,0.0622794270292736,0.0954010292889427,0,-1,-3.598366895024558,-5.379473785980081,0,-1,-4.843955435609993,-7.155913867726082,0,-1,-3.8751643484879903,-5.601415918956679,0,0.0,0.0,0.0,0.0,8585.070715474,48.18523153942432,141.40573113382732,139.89324866911227,144.15,143.3,143.34217731832217,143.8995,143.21024866911227,143.17082890305926,146.39326886617266,146.52724866911228,141.25804009345256,138.09004940134244,0.4912906384635562,1.2678571428571408,-0.1280610475199445,-0.0762400277488727,-0.0404439819632328,0.0317062696822216,True,20,20,60
2025-03-26 08:00:00,0,0,-0.0900027693159758,-0.1429828436979252,1,0,0.311548047632227,0.4948892330511686,1,0,0.1107726391581255,0.1759023749041314,1,0,0.3877042370534494,0.615537518238975,0,-1,-3.468568263638875,-5.2247422083009365,0,-1,-4.493215175851571,-6.650398320932101,0,-1,-4.153973968429798,-6.017540422685702,0,0.0,0.0,0.0,0.0,8318.323879089,46.92307692307679,141.6373823237751,140.0370345101492,144.51,144.29,143.57574185465774,144.014,143.3340345101492,143.29257173005385,146.3906176762249,146.6310345101492,141.385567932925,138.2171771359693,0.2847584538135843,1.2685714285714258,-0.132032385302055,-0.088990381288492,-0.0387516434848799,0.0362854069558982,True,20,20,60
2025-03-26 09:00:00,1,0,0.4019125493728668,0.6383655713626719,1,0,0.2009562746864334,0.3190409085070498,1,1,0.4781373432194565,0.7589537756279608,0,-1,-2.051139907144348,-3.1297366406338405,0,-1,-4.400249462961676,-6.54557155405707,0,-1,-4.774443905481266,-7.003535443334626,0,-1,-4.240870348555196,-6.12266476074891,0,0.0,0.0,0.0,0.0,8319.942385248,44.823066841415496,141.93684930054104,140.20136455680165,144.44,144.72,143.74859348372618,144.133,143.43936455680165,143.39688339095804,146.32915069945898,146.67736455680165,141.5053495826142,138.34040135109862,0.5296272000684837,1.2478571428571408,-0.1271808363334257,-0.0910412628080864,-0.041539739684298,0.0291414321339509,True,20,20,60
2025-03-26 10:00:00,0,0,-0.2001518393263801,-0.3176225923476222,1,0,0.0759196631927763,0.1204701319506608,0,-1,-2.443232797294494,-3.679771752392844,0,-1,-3.326661605355783,-4.959308993782912,0,-1,-5.26606391055283,-7.740155574410164,0,-1,-5.562840775760904,-8.086189474885366,0,-1,-4.907170957277925,-7.065462258108525,0,0.0,0.0,0.0,0.0,6594.5591082735,44.76439790575908,141.9316149361475,140.6332822180586,144.31,144.42,143.86087478698096,144.1195,143.52228221805862,143.47989399178005,146.30738506385248,146.41128221805863,141.61533587349209,138.4586112253343,0.4058326909030723,1.2399999999999989,-0.1271568151895226,-0.0936179058970271,-0.0424087034855519,0.0101497970040598,True,20,20,60
2025-03-26 11:00:00,1,0,0.276625172890737,0.4389248061915114,0,-1,-2.247579529737206,-3.3010570297810697,0,-1,-3.1327800829875527,-4.57783630156109,0,-1,-3.6583679114799392,-5.340709810203165,0,-1,-4.903181189488246,-7.116724194085973,0,-1,-5.006915629322255,-7.207121472144751,0,-1,-4.972337482710925,-7.140172133225867,0,0.0,0.0,0.0,0.0,6206.012140891,52.21932114882491,142.09238771466548,140.983541054434,144.89,144.72,144.06669982958476,144.04500000000002,143.652541054434,143.60808544707274,145.99761228533455,146.32154105443402,141.7437540745316,138.585965458496,0.9045890319341224,1.2271428571428575,-0.1378286976326868,-0.0977983297674096,-0.0490717095727792,0.0170574196265616,True,20,20,60
2025-03-26 12:00:00,0,-1,-2.5172413793103487,-3.4412067527329886,0,-1,-3.4000000000000044,-4.779390311117802,0,-1,-3.924137931034481,-5.579997132799797,0,-1,-3.841379310344823,-5.504321496872039,0,-1,-4.862068965517249,-6.960578813407935,0,-1,-4.855172413793098,-6.91928154527225,0,-1,-5.137931034482751,-7.360344591453251,0,0.0,0.0,0.0,0.0,5730.765651,56.49717514124288,142.13419068326766,141.177775239726,144.6,144.94,144.17335986366783,144.007,143.742775239726,143.69825949733885,145.87980931673235,146.307775239726,141.85576371866762,138.70505525139706,0.7473285259243976,1.1735714285714292,-0.1358921161825725,-0.0872060857538035,-0.0497233748271092,0.0167346364786948,True,20,20,60
2025-03-26 13:00:00,0,-1,-0.905553590378494,-1.3099739813487177,0,-1,-1.4432260346657175,-2.094283091525897,0,-1,-1.358330385567731,-1.97811511665119,0,-1,-2.3983020870180307,-3.4802122931776425,0,-1,-2.780332507958972,-4.0010947015627245,0,-1,-2.094092677750271,-2.9883873342182925,0,-1,-3.027944817828087,-4.409172460708632,0,0.0,0.0,0.0,0.0,4434.545179502,60.68965517241396,142.11869324508191,141.41251093118066,145.0,144.13,144.33868789093427,144.035,143.86251093118065,143.81659954303532,145.95130675491808,146.31251093118064,141.97906710224927,138.8297076226565,1.3360337039762318,1.1550000000000031,-0.1382068965517241,-0.0978620689655171,-0.0513793103448274,0.0206954807827677,True,20,20,60
2025-03-26 14:00:00,0,-1,-0.5425858499321703,-0.7898165677420697,0,0,-0.4569143999428759,-0.6676319163372895,0,-1,-1.5063896623116908,-2.188221242012138,0,-1,-2.0061397872492344,-2.907780529652352,0,-1,-2.313129149710845,-3.3209829016952934,0,0,-0.3998000999500266,-0.568458260884604,0,0,-0.264153637466984,-0.3869377467884631,0,0.0,0.0,0.0,0.0,4855.255989777501,39.36567164179098,141.64880209122455,140.9252241758301,141.35,143.56,143.74095031274743,143.853,143.6232241758301,143.5923632209412,146.05719790877546,146.3212241758301,141.95439780412184,138.87961440240588,2.997071124535464,1.3607142857142889,-0.1268482490272373,-0.0811460912628228,-0.0302794481782808,-0.0223405726933186,True,20,20,60
2025-03-26 15:00:00,1,0,0.0861388270763079,0.1263432132218457,0,-1,-0.9690618046084232,-1.4062228390210612,0,-1,-1.471538295886879,-2.129877611626029,0,-1,-1.292082406144578,-1.8646503772538572,0,-1,-1.3997559399899422,-2.000856356644788,1,0,0.3301988371258402,0.467907213006129,0,-1,-1.0910918096331994,-1.6021181877270518,0,0.0,0.0,0.0,0.0,6543.0482363965,32.17088055797723,140.91322917891182,140.4048218733701,140.07,140.15,143.00676025019794,143.595,143.2848218733701,143.2721483826738,146.27677082108818,146.1648218733701,141.88049985101904,138.90318639443743,5.81438569095467,1.4821428571428612,-0.1104447776111944,-0.0719640179910043,-0.0026415363746697,-0.0431069818281185,True,20,20,60
2025-03-26 16:00:00,0,-1,-1.0542924765115105,-1.5137799615943404,0,-1,-1.5563365129455755,-2.2378456964306728,0,-1,-1.3770350713619852,-1.9766455021506568,0,-1,-1.0614645341748676,-1.5182305422318787,0,-1,-1.0542924765115105,-1.4984495263258049,1,0,0.0502044036434004,0.0709346191594393,0,-1,-1.1188409954816052,-1.6463435797861767,0,0.0,0.0,0.0,0.0,7211.86892336,30.196399345335426,140.10811006395966,140.0112674092396,139.31,139.58,142.26740820015837,143.305,142.9062674092396,142.91195307515798,146.50188993604036,145.8012674092396,141.7796959352928,138.91124210939907,2.908947972951501,1.5250000000000037,-0.1042997631182255,-0.0681214557461776,-0.010910918096332,-0.0416208035222895,True,20,20,60
2025-03-26 17:00:00,0,0,-0.5073934473760634,-0.7306297854659253,0,0,-0.3261815018846166,-0.4681491062108848,0,0,-0.0072484778196718,-0.010354377716849,0,0,-0.3914178022615399,-0.5586410302584772,1,0,0.3116845462452728,0.4411343210874783,1,0,0.4131632357204937,0.5826710971305539,0,0,-0.3261815018846166,-0.4824420570950435,0,0.0,0.0,0.0,0.0,6824.6053716055,35.11520737327186,139.47422345195963,139.71519432264537,139.43,139.55,141.6999265601267,143.049,142.57519432264536,142.59541188650726,146.62377654804038,145.43519432264537,141.68755099665387,138.9215145428763,0.9635602936266194,1.4935714285714303,-0.1128881876210284,-0.0727246647063043,-0.011188409954816,-0.0346856826363887,True,20,20,60
