timestamp,target_direction_1,target_direction_thresh_1,target_pct_change_1,target_vol_adj_1,target_direction_2,target_direction_thresh_2,target_pct_change_2,target_vol_adj_2,target_direction_3,target_direction_thresh_3,target_pct_change_3,target_vol_adj_3,target_direction_4,target_direction_thresh_4,target_pct_change_4,target_vol_adj_4,target_direction_8,target_direction_thresh_8,target_pct_change_8,target_vol_adj_8,target_direction_12,target_direction_thresh_12,target_pct_change_12,target_vol_adj_12,target_direction_24,target_direction_thresh_24,target_pct_change_24,target_vol_adj_24,target_signal,target_leverage_4,target_leverage_8,target_leverage_12,target_leverage_24,volume_sma,bb_lower,kc_lower,close,vwap,ema9,bb_middle,kc_middle,ema21,kc_upper,ema50,bb_upper,ema100,rsi,atr,volume_ratio,future_return_96,future_return_48,bb_width,future_return_24,reshaped,original_features,reshaped_features,lookback
2025-04-02 22:00:00,0,0,-0.2064919740855375,-0.2103465011753885,1,1,1.2996192978159666,1.2883163310950851,1,1,1.649709464122708,1.6192575522998076,1,1,1.8639935881737435,1.8231863242445936,1,1,1.0803259345014056,1.0516705640050823,0,0,-0.205378809804754,-0.200597645029371,1,0,0.7669701894605591,0.7154428373751092,0,0.0,0.0,0.0,0.0,808.730907241,1847.5494926214435,1838.5848407571937,1866.46,1869.35,1885.7966974554008,1878.5105,1883.7688407571936,1883.5226616790708,1928.9528407571936,1873.9514359364923,1909.4715073785565,1873.6421633759207,50.17515092792727,26.388571428571417,1.8620575914767707,-0.1494058270737117,-0.0265368665816572,0.0329633583400855,-0.0295747029135369,True,20,20,60
2025-04-02 23:00:00,1,1,1.5092277059850383,1.4569641632743895,1,1,1.8600422762232445,1.793033960479961,1,1,2.074769795367465,2.0027674949677685,1,1,1.7194933546015787,1.6604785460360365,1,1,1.2766527047301337,1.2378490134308555,1,0,0.0630239212033599,0.0613368930688798,1,1,1.263824826963088,1.1846588753637142,0,0.0,0.0,0.0,0.0,886.6080241845,1826.4849110626592,1824.5446654469847,1796.68,1817.22,1867.9733579643205,1874.4215,1875.4746654469848,1875.6278742537008,1926.4046654469848,1870.9211835468263,1922.3580889373409,1872.118160140754,32.664728204622705,31.055714285714284,2.62393094090234,-0.1229768239196741,0.0121279248391477,0.0511481424400442,0.0076697018946056,True,20,20,60
2025-04-03 00:00:00,1,0,0.3455986989225432,0.3326674478944245,1,0,0.55713367362077,0.5377783137912846,1,0,0.2071394427564371,0.2000514956451327,1,0,0.8395466008802038,0.8091582040059324,1,0,0.1071410910809187,0.1041091183195784,0,-1,-3.336758185304639,-3.2345530677109187,0,0,-0.6120778228930223,-0.5790134960500056,0,0.0,0.0,0.0,0.0,933.3029090675,1810.0938781129908,1815.7400782615575,1792.97,1790.58,1852.9726863714568,1870.275,1867.6170782615577,1868.1135220488184,1919.4940782615577,1867.8642743881276,1930.4561218870092,1870.550869840937,27.953180348067136,31.062142857142867,1.1523617382534224,-0.1193494592770654,0.0124040000669281,0.0643553722174646,0.0126382482696307,True,20,20,60
2025-04-03 01:00:00,1,0,0.2108064304174589,0.2040500740111455,0,0,-0.1379823908186945,-0.1334826613363828,1,0,0.4922467037539976,0.4746298865438302,0,0,-0.2283280038547377,-0.2208326034791732,0,0,-0.8448683691795433,-0.8237597988592328,0,-1,-2.276709448508472,-2.1895836297075144,0,-1,-2.5154408865916063,-2.3966267108638686,0,0.0,0.0,0.0,0.0,994.96640797,1803.287816134986,1807.9729755699807,1820.03,1810.72,1846.3841490971652,1867.315,1863.0849755699808,1863.7422927716527,1918.1969755699809,1865.9884204905536,1931.3421838650136,1869.55045657676,37.91691863981018,32.63357142857142,1.3696847507449623,-0.1364098393982517,0.0010329500063186,0.0685767359711818,-0.0061207782289302,True,20,20,60
2025-04-03 02:00:00,0,0,-0.3480550987066839,-0.3365097300420585,1,0,0.2808482272138584,0.2702751179607663,0,0,-0.4382106580263025,-0.4237119518515079,0,0,-0.769327439527484,-0.7453910198906386,0,-1,-2.031505270002244,-1.982806149088741,0,-1,-3.9608342394422382,-3.7693578076243055,0,-1,-2.3134462918745333,-2.2192031576220725,0,0.0,0.0,0.0,0.0,998.7480386975,1799.3700150381042,1804.9875493252207,1826.32,1822.62,1842.3713192777325,1865.831,1859.5835493252207,1860.3402661560483,1914.1795493252207,1864.432796157591,1932.2919849618952,1868.694407931676,40.358538267065015,33.241428571428564,0.3943233904354958,-0.1247207499233431,-0.0041066187743659,0.0712400908355532,-0.025154408865916,True,20,20,60
2025-04-03 03:00:00,1,0,0.6310999013049672,0.6045421021394884,0,0,-0.090470446320861,-0.0874809697565234,0,0,-0.422743721899333,-0.4098814899571239,0,0,-0.4353547538107278,-0.423845438341374,0,-1,-1.6284680337756356,-1.5910994344662783,0,-1,-2.31275359140257,-2.1765458138150366,0,-1,-1.756223270095404,-1.6962924731475626,0,0.0,0.0,0.0,0.0,991.852153647,1796.4410048852722,1801.980258913295,1830.17,1825.9,1839.931055422186,1864.632,1856.782258913295,1857.5975146873168,1911.584258913295,1863.0891570925876,1932.822995114728,1867.931548368672,40.66672763855862,33.18499999999998,0.0557147871553317,-0.1376757350410071,-0.0082833835108214,0.0731415047202106,-0.0231344629187453,True,20,20,60
2025-04-03 04:00:00,0,0,-0.7170450768534937,-0.699955441055795,0,-1,-1.0472345271371064,-1.021587239343709,0,-1,-1.0597664699696534,-1.0373975490500182,0,0,-0.7263078172079882,-0.7115847817200869,0,-1,-4.141534672616615,-4.026305509768754,0,-1,-3.394521906380936,-3.162707575938571,0,-1,-2.6278939252769296,-2.558117073354432,0,0.0,0.0,0.0,0.0,989.4644792835,1791.9400146594985,1799.154091397743,1823.8,1825.76,1836.704844337749,1862.5225,1853.641091397743,1854.525013352106,1908.1280913977428,1861.5484058340544,1933.104985340501,1867.057656321768,38.90758942596828,31.26714285714284,0.5204248183753745,-0.1539752165807654,-0.0078517381291808,0.0757923572364911,-0.017562232700954,True,20,20,60
2025-04-03 05:00:00,0,0,-0.3325741569025696,-0.3242110213248088,0,0,-0.3451966084021727,-0.3383828824141945,0,0,-0.0093296380649272,-0.0091516487845135,0,0,-0.6179513212413902,-0.6074379160004123,0,-1,-2.0530691765222446,-1.9689633472318435,0,-1,-2.544795982767616,-2.3436268654170647,0,-1,-0.9219877617100776,-0.9031519624462936,0,0.0,0.0,0.0,0.0,947.18539741,1789.3619396046372,1796.5302731693864,1835.31,1833.96,1836.4258754701991,1860.9365,1851.8952731693864,1852.77819395646,1907.2602731693864,1860.519448742523,1932.5110603953624,1866.428989859951,41.05317858998782,31.200714285714263,0.2315167486002512,-0.1571560117909235,-0.0151309588026,0.0769231624994862,-0.0262789392527692,True,20,20,60
2025-04-03 06:00:00,0,0,-0.012664570588463,-0.0124838427588752,1,0,0.3243231337654026,0.3191291032051752,0,0,-0.286329422000001,-0.2822429397264169,0,-1,-1.2719633938846593,-1.2506905898917875,0,-1,-3.2162502959655006,-3.033794976508346,0,-1,-1.5461788788000557,-1.4066974163628407,0,-1,-0.8821148731615716,-0.8696322989954662,0,0.0,0.0,0.0,0.0,924.79732567,1785.0383757008854,1793.9293900103971,1822.15,1831.11,1833.5707003761595,1858.101,1849.0623900103967,1849.993812687691,1904.1953900103967,1859.0147644781105,1931.1636242991144,1865.5521781795555,32.75069826110459,29.29142857142855,0.215250406477746,-0.1554372581840134,-0.006728315451527,0.0786422528152286,-0.0092198776171007,True,20,20,60
2025-04-03 07:00:00,1,0,0.3370303878052338,0.3310469323118433,0,0,-0.2736995142797242,-0.2697930648491765,0,-1,-1.2594583282852143,-1.237367828863167,0,-1,-1.1983302677519188,-1.175043793768784,0,-1,-1.8856079213155208,-1.7454606478444628,0,-1,-1.6912096747546512,-1.5211793194681482,1,0,0.0875618164396013,0.0867543675216047,0,0.0,0.0,0.0,0.0,879.202558166,1780.2313636645308,1791.2141623903594,1816.09,1822.59,1830.074560300928,1855.3065,1845.9221623903595,1846.9116478979008,1900.63016239036,1857.3314403809295,1930.3816363354692,1864.572729106693,30.775401069518708,29.225714285714275,0.1054850157550263,-0.212896937927085,-0.0044601313811539,0.0809301711986341,-0.0088211487316157,True,20,20,60
2025-04-03 08:00:00,0,0,-0.6086784706747559,-0.6021246359102219,0,-1,-1.5911261374987655,-1.5633884187852989,0,-1,-1.5302034050867797,-1.49961338824721,0,-1,-3.440213394219479,-3.318914775862762,0,-1,-2.687735320914611,-2.44428679695386,0,-1,-1.3556680095280982,-1.207895771360009,1,0,0.3249212395306245,0.3235222399261022,0,0.0,0.0,0.0,0.0,913.221386262,1775.8773586550126,1787.9640993055634,1815.86,1816.27,1827.2316482407423,1852.686,1843.0590993055637,1844.0887708162727,1898.1540993055637,1855.7051093855991,1929.494641344988,1863.6081206095307,32.12690733159654,28.083571428571418,0.8096961635958224,-0.1962596235392596,-0.0020486160827375,0.082915983976764,0.000875618164396,True,20,20,60
2025-04-03 09:00:00,0,-1,-0.988464235817752,-0.9647322198159456,0,-1,-0.9271684089039196,-0.9044172101202068,0,-1,-2.848875414851269,-2.7259303371332417,0,-1,-1.444041327744926,-1.3519419090613762,0,-1,-1.9388256603106828,-1.7309380810765518,1,0,0.0204319423046066,0.0180149748168056,1,1,1.0155227540049296,1.016308235946281,0,0.0,0.0,0.0,0.0,909.1199215185,1772.761337114967,1786.3715660383668,1821.98,1819.19,1826.181318592594,1850.2355,1841.051566038367,1842.0788825602483,1895.731566038367,1854.38255607636,1927.709662885033,1862.78380138954,32.28127175678817,27.63500000000001,0.2403305862058968,-0.1794750765650555,-0.0046872084216071,0.0837451912310975,0.0032492123953062,True,20,20,60
2025-04-03 10:00:00,1,0,0.0619077630103848,0.0603559098283846,0,-1,-1.8789842665045569,-1.7804315108597444,0,0,-0.4601252656177669,-0.4250062083496698,0,-1,-1.96933613684404,-1.7849943143519773,0,0,-0.2777483421547257,-0.2435900755801237,1,1,0.9743501079202912,0.8697934241459929,0,0,-0.6118271713729595,-0.6124353479708378,0,0.0,0.0,0.0,0.0,870.1145234444999,1768.531403623802,1785.9850359394748,1810.89,1817.74,1823.1230548740757,1847.1185,1838.1790359394747,1839.2435296002257,1890.373035939475,1852.676965641993,1925.7055963761973,1861.7562013620245,25.88518553488817,26.95928571428572,0.3128602731653677,-0.180585237093363,0.0051797734815477,0.0850915589619157,0.0101552275400493,True,20,20,60
2025-04-03 11:00:00,0,-1,-1.939691210077474,-1.7877422483060856,0,0,-0.5217100496070398,-0.4695471410773636,0,-1,-2.029987180201764,-1.797838029275331,0,-1,-0.6956133994760615,-0.6097767598181261,0,0,-0.4988573658101454,-0.4308836362686453,1,1,1.200044590602542,1.0848864955670328,0,0,-0.572431859985507,-0.5731496730509882,0,0.0,0.0,0.0,0.0,918.4990349595,1762.0924538305253,1781.2703182309533,1792.99,1799.08,1817.0964438992603,1842.9365000000005,1833.875318230953,1835.0386632729328,1886.4803182309531,1850.3363003226996,1923.7805461694752,1860.3944944043608,27.61938343743708,22.493571428571435,2.119475023983927,-0.1684337335958371,0.0137758715887985,0.0877339465244461,-0.0061182717137295,True,20,20,60
2025-04-03 12:00:00,1,1,1.446029670891835,1.271582522334355,0,0,-0.0920820780992378,-0.0799884055408732,1,1,1.2686864093673584,1.094300699026237,1,1,0.7792872165065672,0.6702679196923476,1,1,2.158813164326722,1.852686361044618,1,1,2.818734724037978,2.6036443697922205,1,1,1.6017734326152482,1.613933197080005,0,0.0,0.0,0.0,0.0,908.888939004,1758.538850535395,1780.4991926851485,1794.1,1795.84,1812.4971551194085,1837.705,1830.087192685148,1831.3169666117567,1879.675192685148,1848.130955212005,1916.8711494646043,1859.081732138928,30.36257056013895,21.385714285714293,1.554018611908516,-0.1742545008639429,0.0071902346580459,0.0861576253692563,-0.0057243185998551,True,20,20,60
2025-04-03 13:00:00,0,-1,-1.5161872317536418,-1.301228647009115,0,0,-0.1748153792709368,-0.1493583422662537,0,-1,-0.6572385893743636,-0.5611968080428544,0,0,-0.502033909701135,-0.4283279202482009,1,1,1.4859307238029058,1.2730896899416282,0,0,-0.2442932864170635,-0.2306045692864166,1,1,0.9928617053464384,1.0103311806700104,0,0.0,0.0,0.0,0.0,1109.450702657,1750.1421435727038,1770.1615552865626,1759.3,1776.21,1801.857724095527,1830.5515,1823.3455552865623,1824.7699696470515,1876.5295552865623,1844.6473883409465,1910.960856427296,1857.1058562549888,37.47822591451157,19.374285714285715,3.9457227633063954,-0.1365258909793668,0.0213437162507814,0.0878526022647231,0.0160177343261525,True,20,20,60
2025-04-03 14:00:00,1,1,1.3620226662418544,1.1584891610332215,1,1,0.8721724090846985,0.742838419374017,1,1,1.0297665104000675,0.8768654303792528,1,1,1.725570069637245,1.465845787752341,1,1,3.002821901597559,2.6604807398706884,1,1,1.715329297710611,1.6587075680785104,1,1,1.8791816485367057,1.9378181192016968,0,0.0,0.0,0.0,0.0,1161.6787354585,1747.8769681842352,1766.0278357354614,1784.74,1771.94,1798.4341792764217,1825.1535,1819.6688357354612,1821.1308814973197,1873.309835735461,1842.2980789942424,1902.4300318157648,1855.6728690024145,47.59342651617053,20.379999999999995,1.2199698995872934,-0.1311563589094209,0.0007732218698521,0.0846794878521337,0.0099286170534644,True,20,20,60
2025-04-03 15:00:00,0,0,-0.4832680369551251,-0.4121594355266481,0,0,-0.3277915604898866,-0.2792771666995354,1,0,0.3586623410154859,0.3045493195525404,1,0,0.1981342822824283,0.1686620694263432,1,1,1.908936810318711,1.7531875925540144,1,0,0.5697062224267853,0.5651392556360177,1,1,0.7717695131397269,0.8085336251910655,0,0.0,0.0,0.0,0.0,1300.477106847,1743.324225259521,1758.252137093989,1757.68,1762.97,1790.2833434211375,1818.1210000000003,1813.765137093989,1815.3626195430177,1869.2781370939888,1838.9797229552528,1892.91777474048,1853.7324161508816,31.76793964559336,20.035714285714302,2.502549638432728,-0.106589367803013,0.0185983796823083,0.0822792044539162,0.018791816485367,True,20,20,60
2025-04-03 16:00:00,1,0,0.1562314933361899,0.1329741362672371,1,1,0.8460189169829837,0.7168072582108204,1,1,0.6847113101449005,0.582495424283218,1,1,1.3688586076784666,1.1721509345479384,1,1,2.0236772494233035,1.9410064217785616,1,1,0.7935657441300351,0.8087235465592503,1,1,1.3254296366066745,1.4113292563740925,0,0.0,0.0,0.0,0.0,1350.8909915415,1749.937361935808,1754.7496954659905,1781.62,1771.92,1788.5506747369102,1811.5495,1810.7036954659904,1812.2951086754704,1866.6576954659904,1836.7303220550468,1873.161638064192,1852.3044475142303,38.15203562340967,20.57785714285717,1.0875563809952806,-0.1264298784252534,-0.0001627732064076,0.0680214789208816,0.0077176951313973,True,20,20,60
2025-04-03 17:00:00,1,1,0.6887114394801168,0.5808878536871178,1,0,0.5276554528151076,0.4487750434389023,1,1,1.2107355640901465,1.038850944002444,1,1,1.997995247158996,1.7190148587570897,1,0,0.2590410974332482,0.258266044348873,1,1,1.665183750239328,1.7420525416016757,1,1,2.5200193717690254,2.723265146943445,0,0.0,0.0,0.0,0.0,1189.3091095880002,1751.8525669233047,1758.0888197073243,1773.01,1780.19,1785.4425397895284,1806.1075,1807.1138197073249,1808.7237351595188,1856.1388197073247,1834.231485896025,1860.3624330766957,1850.734260434741,35.22233712512923,21.075000000000045,0.7842132943664206,-0.1378559624593206,0.0054032408164645,0.0600794062110869,0.0132542963660666,True,20,20,60
2025-04-03 18:00:00,0,0,-0.1599543626713441,-0.1371917854344505,1,0,0.5184534762109821,0.4487316120613694,1,1,1.300328297940168,1.12629837215482,1,1,1.2555858188712616,1.1623976190334886,0,0,-0.010067057790508,-0.010458062505482,1,1,0.6744928719638003,0.7256103540059022,1,1,0.9468627132957904,1.0385977984517385,0,0.0,0.0,0.0,0.0,1139.653430634,1753.7838749312757,1756.755646401865,1775.78,1775.66,1783.5100318316229,1801.5735,1804.129646401865,1805.728850145017,1851.503646401865,1831.939270762848,1849.363125068724,1849.250017653855,37.349841938883024,21.307857142857188,0.4499525315557819,-0.1184212008244264,0.0065773913435223,0.0530532060653914,0.0252001937176902,True,20,20,60
2025-04-03 19:00:00,1,1,0.6794947203316182,0.5935317820943176,1,1,1.4626221886115958,1.273159010432129,1,1,1.4178080273366354,1.3482569008708634,1,1,1.707419544576087,1.702424171096398,1,0,0.3708371845503118,0.4010129686783134,1,1,1.809371761476624,1.995250831517364,1,1,1.4138867882250796,1.5730472439436227,0,0.0,0.0,0.0,0.0,1063.547694434,1753.0074133799612,1760.1654419826398,1788.01,1780.61,1784.4100254652983,1801.14,1802.59444198264,1804.1180455863791,1845.02344198264,1830.2165542623443,1849.272586620039,1848.037344036947,37.58660508083141,21.815714285714325,0.7562270195489676,-0.1334444438230211,0.0025447284970441,0.053446802158676,0.0094686271329578,True,20,20,60
2025-04-03 20:00:00,1,1,0.7778420724650593,0.6747450885805254,1,1,0.7333303658862317,0.7297091968976583,1,1,1.020987269651926,1.068386534587572,1,1,0.6459761417252808,0.7041642111988698,0,0,-0.567524258880088,-0.6391205631026178,1,1,1.703685569304734,1.922223146587128,1,1,1.1500712187305302,1.2972116377274925,0,0.0,0.0,0.0,0.0,1025.091645058,1752.2116208501582,1759.4540665557215,1785.15,1786.89,1784.5580203722386,1800.7490000000005,1800.9330665557218,1802.3936778057991,1842.4120665557216,1828.449238408919,1849.2863791498423,1846.792050095621,39.73476861613583,21.30928571428576,0.2988821307510167,-0.1341792006273984,-0.0021958939024732,0.0539079895641669,0.0141388678822507,True,20,20,60
2025-04-03 21:00:00,0,0,-0.0441681481399663,-0.0515302195930433,1,0,0.2412685092145864,0.2815087503085306,0,0,-0.1308481388646517,-0.1559777634619377,0,-1,-1.7048905182027916,-2.020704096305681,0,0,-0.3262921943840245,-0.3826727251650184,1,1,0.9948875368527976,1.1511039866003097,1,0,0.3130417499420333,0.3584149592349103,0,0.0,0.0,0.0,0.0,970.98308745,1751.9177059537622,1760.7301554551768,1797.28,1787.0,1787.102416297791,1799.6115000000002,1800.5851554551768,1801.928798005272,1840.4401554551769,1827.2269153340596,1847.3052940462385,1845.8116134600643,44.95141982929841,22.02428571428576,0.2890052030431995,-0.126463322353779,-0.0046125255942313,0.0530045446433722,0.0115007121873051,True,20,20,60
2025-04-03 22:00:00,1,0,0.2855627851485298,0.3332202042438034,0,0,-0.0867182925886203,-0.1045089502985111,0,-1,-1.6614562045005097,-1.9797203398941876,0,-1,-1.249958574064056,-1.4791441138672583,0,0,-0.5738872993603891,-0.6718070952856586,0,-1,-1.5708714912232282,-1.789544387038052,1,0,0.4424289959457812,0.5070472426136908,0,0.0,0.0,0.0,0.0,965.094414467,1752.4828737905957,1761.5238073165883,1811.26,1803.59,1791.933933038233,1798.8585000000005,1801.6018073165883,1802.777089095702,1841.6798073165885,1826.6007617915477,1845.234126209405,1845.1274230945185,48.850229954009215,22.51500000000004,0.2860406702306527,-0.1345417002528627,-0.0120468624051764,0.0515611719425455,0.0031304174994202,True,20,20,60
