timestamp,open,high,low,close,vwap,volume,count,rsi,ema9,ema21,ema50,ema100,atr,pct_change,pct_change_8h,pct_change_24h,bb_middle,bb_upper,bb_lower,bb_width,kc_middle,kc_upper,kc_lower,kc_width,volatility_1h,volatility_4h,volatility_1d,volume_sma,volume_ratio,adx,bull_market,bear_market,neutral_market,market_regime,future_return_1,future_return_2,future_return_3,future_return_4,future_return_6,future_return_8,future_return_12,future_return_24,future_return_48,future_return_96,arima_prediction,arima_forecast,arima_strength,adaptive_prediction,adaptive_strength,adaptive_volatility,strategy_agreement,strategy_combined_strength,arima_dominance,adaptive_dominance,dominant_strategy,combined_prediction,leverage_opportunity,target_direction_1,target_direction_thresh_1,target_pct_change_1,target_vol_adj_1,target_direction_2,target_direction_thresh_2,target_pct_change_2,target_vol_adj_2,target_direction_3,target_direction_thresh_3,target_pct_change_3,target_vol_adj_3,target_direction_4,target_direction_thresh_4,target_pct_change_4,target_vol_adj_4,target_direction_8,target_direction_thresh_8,target_pct_change_8,target_vol_adj_8,target_direction_12,target_direction_thresh_12,target_pct_change_12,target_vol_adj_12,target_direction_24,target_direction_thresh_24,target_pct_change_24,target_vol_adj_24,target_signal,target_leverage_4,target_leverage_8,target_leverage_12,target_leverage_24
2025-01-12 20:00:00,188.74,189.76,186.45,188.48,187.35,18315.96736652,2608,53.6969696969697,188.16123388476382,189.88100548473585,195.05081314342198,198.29354862467315,3.0992857142857173,-0.0014304635761589468,0.008453718566078017,-0.045574235365606675,187.9045,191.77106096346364,184.0379390365364,0.04115453289797345,189.66054586587518,197.09554586587518,182.22554586587518,0.07840323316645847,0.013418377525791744,0.014202311400490247,0.018694134690799957,25992.899882075,0.7046527109178341,50,0,1,0,-1,-0.018781833616298815,-0.03337224108658743,-0.07035229202037352,-0.05151740237690994,-0.030507215619694383,-0.015598471986417617,-0.00525254668930375,0.1198005093378609,0.28347835314091685,0.20458404074702896,0,188.48,0,0,0,0,0,0,0,0,adaptive,0,0,0,-1,-1.878183361629877,-1.38423531719569,0,-1,-3.3372241086587393,-2.4993308559380787,0,-1,-7.035229202037346,-5.062393765556486,0,-1,-5.151740237690991,-3.592544515477465,0,-1,-1.5598471986417646,-1.0618991074970254,0,0,-0.5252546689303803,-0.3623901072191615,1,1,11.980050933786085,7.322304568481088,0,0.0,0.0,0.0,0.0
2025-01-13 00:00:00,188.48,191.7,183.98,184.94,186.91,28665.46819351,3701,34.54332552693205,187.51698710781105,189.43182316794167,194.65431066720936,198.02912191923406,3.065714285714289,-0.018781833616298815,-0.014441779909405872,-0.04851571744610794,187.857,191.84906634265775,183.86493365734225,0.04250111885804363,189.21097006912518,196.71097006912518,181.71097006912518,0.07927658736974919,0.01356838203951386,0.014326582213981736,0.01871934604918325,25148.21404427,1.1398609914425077,50,0,1,0,-1,-0.014869687466205206,-0.05255758624418727,-0.033362171515085914,-0.04028333513571958,-0.004379798853682337,0.011246890883529925,0.025251432897155812,0.14177571104141884,0.28598464366821674,0.2496485346598898,0,184.94,0,0,0,0,0,0,0,0,adaptive,0,0,0,-1,-1.4869687466205257,-1.1319317263235298,0,-1,-5.25575862441873,-3.7377287084672024,0,-1,-3.3362171515085906,-2.28549937414779,0,-1,-4.028333513571964,-2.768833292479858,1,1,1.124689088352986,0.756328748311074,1,1,2.525143289715592,1.7420405898198261,1,1,14.177571104141883,8.500640796432409,0,0.0,0.0,0.0,0.0
2025-01-13 04:00:00,184.93,186.72,181.34,182.19,182.86,53887.23006784,3887,34.36225975538726,186.45158968624884,188.7734756072197,194.16551417045608,197.71547594063537,3.192142857142859,-0.014869687466205206,-0.03064644852354348,-0.04090334807327867,187.7135,192.29213815652548,183.13486184347454,0.048783259131873535,188.542306253018,196.059306253018,181.02530625301802,0.07973807204747364,0.013136558610740087,0.014407920280693222,0.018735423392677412,25197.7173083955,2.138575864167092,50,0,1,0,-1,-0.038256764915747254,-0.018771612053350872,-0.025797244634721883,0.002963938745265793,0.01838739777155718,0.025797244634721883,0.04264778527910429,0.17075580438004279,0.2995224765354849,0.28640430319995613,0,182.19,0,0,0,0,0,0,0,0,adaptive,0,0,0,-1,-3.825676491574729,-2.5528027479724824,0,-1,-1.877161205335083,-1.2246851483331156,0,-1,-2.579724463472193,-1.717570718671947,1,0,0.2963938745265887,0.19499559422749987,1,1,2.579724463472193,1.7199708146806105,1,1,4.264778527910429,2.9347334146787647,1,1,17.07558043800429,10.04756055082662,0,0.0,0.0,0.0,0.0
2025-01-13 08:00:00,182.21,182.31,175.13,175.22,178.82,63644.50382949,5455,25.809273840769862,184.20527174899908,187.54134146110883,193.4225528304382,197.27002097151387,3.4878571428571457,-0.038256764915747254,-0.06379568283821324,-0.08324177261549726,187.0165,194.18158574157906,179.85141425842096,0.07662517202042651,187.273515181302,195.075515181302,179.471515181302,0.08332197953828946,0.014986181343674921,0.014877629364135296,0.018718234255585945,27613.413662423998,2.3048401261629117,50,0,1,0,-1,0.020260244264353355,0.012955142107065498,0.04286040406346303,0.05085035954799677,0.06734391051249866,0.06665905718525278,0.06683027051706425,0.24957196667047143,0.3661111745234562,0.3232507704599932,0,175.22,0,0,0,0,0,0,0,0,adaptive,0,0,1,1,2.026024426435345,1.2929957188095393,1,1,1.2955142107065463,0.861589581274763,1,1,4.286040406346302,2.8065960675050188,1,1,5.085035954799679,3.33899130947442,1,1,6.665905718525286,4.490286332141455,1,1,6.68302705170643,4.625054679317339,1,1,24.957196667047135,14.55160785778967,0,0.0,0.0,0.0,0.0
2025-01-13 12:00:00,175.18,180.19,168.74,178.77,175.52,118130.14264762,9283,36.041189931350104,183.1182173991993,186.7439467828262,192.84794291551907,196.90368392257298,4.174285714285716,0.020260244264353355,-0.040779095347963645,-0.0693909422175949,186.3695,194.06722755257368,178.6717724474263,0.08260715999746414,186.46365659260658,194.97365659260657,177.9536565926066,0.09127784100676505,0.015669227646791475,0.01494292561926489,0.018757975441603868,31207.189817565,3.785350213787283,50,0,1,0,-1,-0.007160038037702043,0.02215136767914072,0.029982659282877355,0.037869888683783604,0.04542149130167239,0.048777759131845455,0.0991777143816075,0.22274430832913805,0.346590591262516,0.2776192873524641,0,178.77,0,0,0,0,0,0,0,0,adaptive,0,0,0,0,-0.7160038037702081,-0.49710662780349363,1,1,2.215136767914068,1.4696687412357965,1,1,2.9982659282877355,1.9878971030067294,1,1,3.786988868378353,2.5182198100673014,1,1,4.8777759131845375,3.34754046126794,1,1,9.91777143816076,6.79379676309495,1,1,22.274430832913794,12.891903296047055,0,0.0,0.0,0.0,0.0
2025-01-13 16:00:00,178.8,179.6,174.43,177.49,176.93,37502.99670653,4021,32.94947994056466,181.99257391935947,185.90267889347837,192.24567064432225,196.51925453796756,4.353571428571428,-0.007160038037702043,-0.0486680602454842,-0.045188014417128275,185.6465,193.837769485827,177.455230514173,0.08824588113244265,185.60902263140594,194.49002263140594,176.72802263140593,0.09569577894536353,0.01440342501434611,0.014827653629769249,0.01875418345147445,32298.307744487996,1.1611443238208117,50,0,1,0,-1,0.02952279001633884,0.0374105583413149,0.04535466786861231,0.05369316581215844,0.05301707138430323,0.06828553721336417,0.13809228688940212,0.22474505605949613,0.42813679643923597,0.3046932221533607,0,177.49,0,0,0,0,0,0,0,0,adaptive,0,0,1,1,2.9522790016338836,1.8755008511206452,1,1,3.7410558341314926,2.4257618381251493,1,1,4.535466786861222,2.9740763693356205,1,1,5.369316581215843,3.5343288697413797,1,1,6.828553721336415,4.719582892934553,1,1,13.809228688940218,9.257363050351813,1,1,22.47450560594962,12.875492598582065,0,0.0,0.0,0.0,0.0
2025-01-13 20:00:00,177.57,183.69,176.52,182.73,181.24,29048.10687207,4424,43.470090823676756,182.14005913548758,185.6142535395258,191.87250708964294,196.24619999266125,4.713571428571427,0.02952279001633884,-0.04033401607058451,-0.012590511185561537,185.42000000000002,193.67369837358214,177.1663016264179,0.08902705612751725,185.33482999984346,194.08082999984347,176.58882999984345,0.09438053279038157,0.015741283187740727,0.015109470981934313,0.018886519672360377,31382.505165203496,0.9256146607530285,50,0,1,0,-1,0.00766157719039029,0.015377879932140237,0.02347726153341001,0.022765829365730905,0.026049362447326807,0.03956657363322935,0.12734635801455707,0.20171838231270178,0.3707656104635255,0.24768784545504308,0,182.73,0,0,0,0,0,0,0,0,adaptive,0,0,1,0,0.7661577190390224,0.5072852252494148,1,1,1.5377879932140328,1.0248940903063803,1,1,2.3477261533410063,1.5642361698504341,1,1,2.2765829365730843,1.5385149057106204,1,1,3.9566573633229454,2.7867497965078916,1,1,12.734635801455706,8.405859321031322,1,1,20.17183823127019,11.490771774579938,0,0.0,0.0,0.0,0.0
2025-01-14 00:00:00,182.78,184.54,181.83,184.13,182.93,18228.26404025,2630,44.597912829957004,182.53804730839005,185.47932139956893,191.56887936063734,196.00627524033132,4.739999999999997,0.00766157719039029,-0.024476821192052967,-0.026591245506449535,185.1155,193.0674146320717,177.1635853679283,0.08591300709094259,185.22008428557265,193.41808428557266,177.02208428557265,0.0885217176271264,0.015103095475771622,0.01512944658559734,0.018896778012278872,28185.700738771004,0.6467202717147992,50,0,1,0,-1,0.007657633193939084,0.01569543257481132,0.014989409656221087,0.015043719111497378,0.029761581491337674,0.015206647477325808,0.09683375875739975,0.19784934557106393,0.3798403302014881,0.30413294954651615,0,184.13,0,0,0,0,0,0,0,0,adaptive,0,0,1,0,0.7657633193939046,0.5137411815306208,1,1,1.5695432574811357,1.0490471820046596,1,1,1.4989409656221098,1.0200113671815774,1,1,1.5043719111497367,1.0402902127237503,1,1,1.5206647477325865,1.0815694776039932,1,1,9.683375875739973,6.2546755480725,1,1,19.784934557106396,11.189608183159672,0,0.0,0.0,0.0,0.0
2025-01-14 04:00:00,184.15,186.73,184.15,185.54,185.83,15201.65502592,2668,46.42327100029683,183.13843784671204,185.48483763597176,191.33245271904372,195.79902226527525,4.6199999999999966,0.007657633193939084,-0.015598471986417617,-0.0321840279588963,185.0145,192.88659722607696,177.14240277392304,0.08509708402397606,185.25055244885147,193.34755244885147,177.15355244885146,0.08741674335611634,0.014905624600940475,0.015131405788406296,0.018907632865406972,27794.942781461996,0.5469216161171173,50,0,1,0,-1,0.007976716610973433,0.0072760590708202955,0.007329955804678212,0.01050986310229618,0.023822356365204245,0.05907082030828947,0.09410369731594259,0.2552549315511481,0.39328446696130226,0.28667672739032013,0,185.54,0,0,0,0,0,0,0,0,adaptive,0,0,1,0,0.7976716610973473,0.5311581955171807,1,0,0.7276059070820278,0.4986952399331113,1,0,0.732995580467831,0.5121224326547732,1,0,1.0509863102296093,0.7451642499441854,1,1,5.907082030828937,4.108350135277793,1,1,9.41036973159427,5.946561212959655,1,1,25.52549315511481,14.243639844691623,0,0.0,0.0,0.0,0.0
2025-01-14 08:00:00,185.56,189.96,185.56,187.02,187.9,35193.29622731,3256,49.796393251890656,183.91475027736962,185.6243978508834,191.16333692614006,195.6251802402203,4.79642857142857,0.007976716610973433,0.011246890883529925,-0.025683771815576906,185.05149999999998,192.95553301452512,177.14746698547484,0.08542522502681839,185.41907126324656,193.65407126324658,177.18407126324655,0.08882581434472259,0.01501759114006829,0.015155834119667061,0.01879068363145409,28615.904342181002,1.2298509180936021,50,0,1,0,-1,-0.0006951128221581726,-0.0006416426050690482,0.0025131002031868466,0.013848786226072107,-0.0004812319538017862,0.0800983851994439,0.1362955833600683,0.2767618436530852,0.377820553951449,0.292428617260186,0,187.02,0,0,0,0,0,0,0,0,adaptive,0,0,0,0,-0.06951128221581857,-0.04908021137955797,0,0,-0.06416426050690009,-0.04596112508244061,1,0,0.2513100203186819,0.18211413886672614,1,1,1.3848786226072096,1.0075355703958393,1,1,8.009838519944385,5.419529267745104,1,1,13.629558336006834,8.352188539856336,1,1,27.676184365308515,15.236073582586277,0,0.0,0.0,0.0,0.0
