datetime,timestamp,open,high,low,close,vwap,volume,count
2025-03-17 20:00:00,1742241600.0,84470.0,84489.0,83843.5,83952.1,84091.3,42.05807239,1172.0
2025-03-17 21:00:00,1742245200.0,83959.9,84203.0,83878.8,84084.4,84008.0,18.76127053,847.0
2025-03-17 22:00:00,1742248800.0,84084.4,84238.6,84012.4,84100.1,84172.9,30.32035122,709.0
2025-03-17 23:00:00,1742252400.0,84100.1,84105.2,83780.3,84015.2,83971.3,23.41480372,670.0
2025-03-18 00:00:00,1742256000.0,84015.2,84015.2,83718.2,83808.9,83823.3,11.48048992,764.0
2025-03-18 01:00:00,1742259600.0,83808.9,83912.9,83038.2,83193.7,83346.5,53.96119325,1466.0
2025-03-18 02:00:00,1742263200.0,83193.7,83495.0,83120.0,83371.3,83243.8,27.20257648,679.0
2025-03-18 03:00:00,1742266800.0,83371.4,83371.4,82962.7,83138.7,83099.4,18.21589431,718.0
2025-03-18 04:00:00,1742270400.0,83138.7,83159.5,82914.0,82984.9,83043.7,70.01498629,697.0
2025-03-18 05:00:00,1742274000.0,82984.9,83100.0,82915.6,83015.5,83021.1,54.26290311,549.0
2025-03-18 06:00:00,1742277600.0,83015.5,83022.2,82250.0,82427.1,82627.3,86.25845542,1280.0
2025-03-18 07:00:00,1742281200.0,82427.1,83239.1,82354.4,83174.1,83003.8,70.87954024,1029.0
2025-03-18 08:00:00,1742284800.0,83174.2,83434.1,83091.3,83257.2,83233.5,17.17870623,530.0
2025-03-18 09:00:00,1742288400.0,83257.3,83280.0,82762.8,82810.8,83066.9,31.56448322,578.0
2025-03-18 10:00:00,1742292000.0,82816.3,82933.7,82642.0,82767.0,82756.3,63.98687415,697.0
2025-03-18 11:00:00,1742295600.0,82767.0,82844.7,82543.0,82595.1,82694.7,11.10198811,661.0
2025-03-18 12:00:00,1742299200.0,82595.1,82791.8,82400.0,82400.1,82513.5,56.93868894,991.0
2025-03-18 13:00:00,1742302800.0,82400.1,82471.7,81167.9,81401.0,81845.8,244.95109116,2949.0
2025-03-18 14:00:00,1742306400.0,81401.0,81905.8,81166.0,81862.9,81459.7,263.04767245,1976.0
2025-03-18 15:00:00,1742310000.0,81862.9,82128.0,81538.9,81572.5,81789.8,59.85352975,1277.0
2025-03-18 16:00:00,1742313600.0,81572.5,82128.0,81537.2,81869.9,81758.7,56.03524279,1314.0
2025-03-18 17:00:00,1742317200.0,81869.9,81951.0,81323.9,81473.9,81639.9,68.25050191,1439.0
2025-03-18 18:00:00,1742320800.0,81473.9,81918.3,81256.1,81822.0,81528.7,60.39382403,1336.0
2025-03-18 19:00:00,1742324400.0,81822.1,82454.9,81765.1,82262.6,82063.2,83.0070341,1325.0
2025-03-18 20:00:00,1742328000.0,82301.8,82330.9,81900.0,81999.9,82100.0,30.67102669,958.0
2025-03-18 21:00:00,1742331600.0,82000.0,82173.2,81926.8,82003.7,82030.0,17.82943671,695.0
2025-03-18 22:00:00,1742335200.0,82003.7,82500.0,81992.6,82424.6,82369.9,36.66992745,1029.0
2025-03-18 23:00:00,1742338800.0,82424.6,82793.1,82404.6,82705.4,82616.2,32.27664076,929.0
2025-03-19 00:00:00,1742342400.0,82705.4,83168.1,82654.9,83099.0,82958.7,50.19193441,1019.0
2025-03-19 01:00:00,1742346000.0,83099.0,83145.4,82654.9,82654.9,82889.4,32.40020908,758.0
2025-03-19 02:00:00,1742349600.0,82655.0,82854.6,82553.3,82854.5,82661.6,107.77181116,708.0
2025-03-19 03:00:00,1742353200.0,82854.6,83059.6,82773.7,83059.6,82957.0,15.12800095,474.0
2025-03-19 04:00:00,1742356800.0,83059.6,83059.6,82820.4,82985.2,82984.7,12.92690858,376.0
2025-03-19 05:00:00,1742360400.0,82985.2,83296.2,82939.7,83252.9,83019.2,116.54475719,522.0
2025-03-19 06:00:00,1742364000.0,83252.9,83284.3,83157.4,83228.3,83205.3,15.065017,473.0
2025-03-19 07:00:00,1742367600.0,83228.3,83309.1,83115.3,83212.4,83209.4,11.46939943,392.0
2025-03-19 08:00:00,1742371200.0,83212.4,83456.7,83212.3,83425.2,83366.6,43.86905395,891.0
2025-03-19 09:00:00,1742374800.0,83425.2,83569.3,83367.8,83533.9,83489.1,45.72283315,739.0
2025-03-19 10:00:00,1742378400.0,83533.9,83760.2,83456.7,83478.0,83605.0,68.28075153,1071.0
2025-03-19 11:00:00,1742382000.0,83478.1,84049.0,83370.8,83909.8,83790.9,214.85465068,1386.0
2025-03-19 12:00:00,1742385600.0,83909.8,83911.9,83554.7,83760.3,83749.8,116.2862057,981.0
2025-03-19 13:00:00,1742389200.0,83760.4,84300.0,83669.7,84120.0,84033.6,133.74718106,1729.0
2025-03-19 14:00:00,1742392800.0,84120.0,84393.6,83900.0,84300.0,84176.6,179.46547815,1472.0
2025-03-19 15:00:00,1742396400.0,84300.0,84893.4,84115.0,84750.1,84473.8,205.30375401,1682.0
2025-03-19 16:00:00,1742400000.0,84750.1,84831.2,84456.9,84588.5,84620.4,123.04053269,1499.0
2025-03-19 17:00:00,1742403600.0,84588.5,84700.0,83803.6,84167.3,84273.4,152.54219294,1752.0
2025-03-19 18:00:00,1742407200.0,84167.3,85883.8,83600.0,85629.3,84794.2,380.39860183,4653.0
2025-03-19 19:00:00,1742410800.0,85629.4,85918.1,85000.0,85445.0,85429.6,178.43213431,2922.0
2025-03-19 20:00:00,1742414400.0,85445.0,85866.0,85221.1,85367.4,85679.9,123.64909342,1660.0
2025-03-19 21:00:00,1742418000.0,85369.8,85889.1,85369.8,85600.0,85685.6,42.87278586,1096.0
2025-03-19 22:00:00,1742421600.0,85608.5,86500.0,85608.5,86189.4,86095.1,159.90682174,1868.0
2025-03-19 23:00:00,1742425200.0,86211.7,87000.0,86211.7,86879.5,86777.7,143.59525875,1826.0
2025-03-20 00:00:00,1742428800.0,86879.6,87433.9,86000.0,86052.2,87110.5,341.16429563,2784.0
2025-03-20 01:00:00,1742432400.0,86052.2,86367.9,85743.7,85874.1,85950.9,105.74546418,1178.0
2025-03-20 02:00:00,1742436000.0,85874.2,86121.3,85662.0,86121.2,85812.7,174.52003277,944.0
2025-03-20 03:00:00,1742439600.0,86121.3,86135.0,85850.0,85900.2,86010.3,30.78942314,627.0
2025-03-20 04:00:00,1742443200.0,85900.3,85919.7,85445.9,85655.7,85615.5,101.87625466,1106.0
2025-03-20 05:00:00,1742446800.0,85655.8,85853.0,85469.1,85836.0,85765.0,75.69678176,1173.0
2025-03-20 06:00:00,1742450400.0,85836.0,86000.0,85650.0,85813.2,85864.1,72.1775624,1712.0
2025-03-20 07:00:00,1742454000.0,85813.2,85974.3,85733.4,85853.2,85837.1,26.30114755,535.0
2025-03-20 08:00:00,1742457600.0,85853.2,86300.5,85715.2,86250.0,86027.0,54.25706959,695.0
2025-03-20 09:00:00,1742461200.0,86250.1,86269.9,85811.4,85860.0,86062.7,33.14953907,602.0
2025-03-20 10:00:00,1742464800.0,85874.4,85937.0,84781.4,85151.1,85373.9,97.61866616,1723.0
2025-03-20 11:00:00,1742468400.0,85151.1,85486.3,85136.7,85485.4,85378.0,31.12936646,728.0
2025-03-20 12:00:00,1742472000.0,85485.4,85500.0,85229.9,85330.0,85349.7,31.85635218,943.0
2025-03-20 13:00:00,1742475600.0,85334.6,85784.3,85057.8,85500.9,85354.2,58.69438298,1263.0
2025-03-20 14:00:00,1742479200.0,85501.5,86505.4,85501.4,86126.5,86163.0,127.80299742,1875.0
2025-03-20 15:00:00,1742482800.0,86140.1,86182.0,84600.0,84676.7,85315.9,159.05460337,2490.0
2025-03-20 16:00:00,1742486400.0,84676.8,84854.1,83609.1,83738.7,84131.6,230.5344774,2635.0
2025-03-20 17:00:00,1742490000.0,83738.7,84314.8,83709.9,84052.7,83966.8,113.29079511,1680.0
2025-03-20 18:00:00,1742493600.0,84052.7,84250.0,83921.2,83999.8,84063.6,42.64411738,1045.0
2025-03-20 19:00:00,1742497200.0,84001.6,84378.0,83900.0,84140.6,84149.8,59.4707241,1002.0
2025-03-20 20:00:00,1742500800.0,84140.1,84533.3,84112.0,84512.9,84385.5,49.54704404,1009.0
2025-03-20 21:00:00,1742504400.0,84512.9,84568.0,84265.0,84320.9,84318.9,56.41191725,895.0
2025-03-20 22:00:00,1742508000.0,84320.9,84462.5,83955.6,84102.0,84218.1,46.85435813,1190.0
2025-03-20 23:00:00,1742511600.0,84102.0,84304.9,83884.6,84178.6,84032.3,36.13321056,742.0
2025-03-21 00:00:00,1742515200.0,84178.6,84426.1,84150.0,84426.1,84373.5,44.57976203,774.0
2025-03-21 01:00:00,1742518800.0,84426.1,84731.0,84341.6,84728.4,84544.9,37.94954609,1016.0
2025-03-21 02:00:00,1742522400.0,84725.0,84736.9,84507.6,84594.1,84630.8,51.53159367,1041.0
2025-03-21 03:00:00,1742526000.0,84594.1,84662.5,84258.2,84418.2,84480.5,32.01843568,913.0
2025-03-21 04:00:00,1742529600.0,84418.2,84771.3,84418.2,84645.2,84675.3,19.31333828,600.0
2025-03-21 05:00:00,1742533200.0,84645.2,84645.2,84318.0,84422.6,84433.3,13.54946459,628.0
2025-03-21 06:00:00,1742536800.0,84422.6,84427.4,84053.7,84144.3,84217.9,12.44476693,610.0
2025-03-21 07:00:00,1742540400.0,84144.3,84208.7,83750.0,83869.7,83905.1,28.71401136,684.0
2025-03-21 08:00:00,1742544000.0,83869.7,84120.4,83750.1,83968.8,84024.2,72.61725379,741.0
2025-03-21 09:00:00,1742547600.0,83968.9,84239.5,83804.4,84074.0,84089.1,7.28991764,537.0
2025-03-21 10:00:00,1742551200.0,84089.5,84240.4,83900.0,84134.2,84107.0,33.76649449,613.0
2025-03-21 11:00:00,1742554800.0,84134.3,84134.3,83920.0,84023.7,84012.5,13.20977877,546.0
2025-03-21 12:00:00,1742558400.0,84023.7,84250.0,83340.8,83388.7,83664.5,106.91457853,1494.0
2025-03-21 13:00:00,1742562000.0,83388.7,84000.0,83179.3,83913.0,83532.0,90.40131613,1666.0
2025-03-21 14:00:00,1742565600.0,83913.0,84219.7,83511.9,84205.0,83965.8,54.57897857,1290.0
2025-03-21 15:00:00,1742569200.0,84207.9,84220.6,83539.8,83550.3,83780.7,28.81168785,1119.0
2025-03-21 16:00:00,1742572800.0,83550.3,84059.9,83359.1,84059.9,83688.0,50.95822747,1143.0
2025-03-21 17:00:00,1742576400.0,84059.9,84085.6,83672.1,84000.1,83887.1,38.9284432,862.0
2025-03-21 18:00:00,1742580000.0,84000.1,84335.0,83887.0,84088.1,84100.5,42.73602282,1026.0
2025-03-21 19:00:00,1742583600.0,84088.1,84139.5,83820.5,83952.6,83966.8,21.25135745,928.0
2025-03-21 20:00:00,1742587200.0,83952.6,84157.4,83820.5,84155.4,84031.1,25.73706004,833.0
2025-03-21 21:00:00,1742590800.0,84155.4,84527.3,84155.3,84350.0,84356.8,37.71230843,1035.0
2025-03-21 22:00:00,1742594400.0,84350.0,84350.0,84113.0,84150.0,84289.1,143.92069495,924.0
2025-03-21 23:00:00,1742598000.0,84150.0,84150.0,84008.9,84034.3,84076.8,9.76454408,574.0
2025-03-22 00:00:00,1742601600.0,84034.3,84188.3,84014.3,84164.8,84110.7,19.57504892,619.0
2025-03-22 01:00:00,1742605200.0,84164.9,84290.9,84001.0,84055.8,84169.9,10.06725148,550.0
2025-03-22 02:00:00,1742608800.0,84055.8,84224.0,83982.9,84157.2,84140.9,16.34234215,867.0
2025-03-22 03:00:00,1742612400.0,84157.2,84238.4,84130.0,84220.4,84193.7,5.81582178,449.0
2025-03-22 04:00:00,1742616000.0,84220.4,84358.3,84183.2,84358.3,84274.0,42.1124791,443.0
2025-03-22 05:00:00,1742619600.0,84358.3,84358.3,84261.4,84310.3,84320.5,4.94715475,334.0
2025-03-22 06:00:00,1742623200.0,84310.3,84347.2,84141.7,84297.5,84293.3,3.41701201,395.0
2025-03-22 07:00:00,1742626800.0,84297.5,84350.0,84210.2,84210.3,84328.3,8.82049641,320.0
2025-03-22 08:00:00,1742630400.0,84210.3,84220.0,84154.9,84201.8,84182.5,1.72254668,265.0
2025-03-22 09:00:00,1742634000.0,84201.8,84450.0,84201.8,84354.3,84347.1,15.37911401,456.0
2025-03-22 10:00:00,1742637600.0,84354.4,84395.6,84331.2,84391.9,84374.2,2.23375869,287.0
2025-03-22 11:00:00,1742641200.0,84392.0,84392.0,84205.7,84205.7,84253.7,21.49085057,411.0
2025-03-22 12:00:00,1742644800.0,84210.1,84266.1,84149.6,84204.9,84199.8,8.70404312,482.0
2025-03-22 13:00:00,1742648400.0,84205.0,84220.3,84041.0,84145.8,84101.3,14.14010718,541.0
2025-03-22 14:00:00,1742652000.0,84145.8,84162.2,84000.0,84000.2,84054.0,8.72571675,656.0
2025-03-22 15:00:00,1742655600.0,84000.2,84100.0,83981.6,84100.0,84024.0,5.84130751,601.0
2025-03-22 16:00:00,1742659200.0,84100.0,84127.3,84038.4,84127.3,84099.4,11.88746218,617.0
2025-03-22 17:00:00,1742662800.0,84127.3,84246.0,84120.0,84230.0,84175.0,17.23170765,665.0
2025-03-22 18:00:00,1742666400.0,84230.0,84304.0,84192.9,84251.9,84249.5,13.155301,678.0
2025-03-22 19:00:00,1742670000.0,84251.9,84260.2,84177.5,84177.5,84219.2,3.9760665,573.0
2025-03-22 20:00:00,1742673600.0,84177.6,84197.2,83923.0,83929.5,83974.8,48.15624782,655.0
2025-03-22 21:00:00,1742677200.0,83929.5,84070.8,83825.8,84003.7,83920.2,30.60997324,816.0
2025-03-22 22:00:00,1742680800.0,84003.7,84046.4,83960.0,83960.0,84019.0,7.68139976,480.0
2025-03-22 23:00:00,1742684400.0,83960.0,83960.1,83667.4,83800.0,83825.7,118.21460261,844.0
2025-03-23 00:00:00,1742688000.0,83800.0,84021.5,83799.9,83991.5,83957.5,9.28708156,496.0
2025-03-23 01:00:00,1742691600.0,83991.5,84089.2,83991.4,84072.7,84062.0,2.37500734,341.0
2025-03-23 02:00:00,1742695200.0,84072.7,84200.9,84022.0,84200.9,84146.8,3.7306336,372.0
2025-03-23 03:00:00,1742698800.0,84200.9,84212.0,84151.9,84211.9,84186.2,3.86410047,395.0
2025-03-23 04:00:00,1742702400.0,84212.0,84212.0,84061.2,84103.3,84088.2,5.87936386,456.0
2025-03-23 05:00:00,1742706000.0,84103.4,84230.3,84103.3,84209.2,84204.7,20.68964829,373.0
2025-03-23 06:00:00,1742709600.0,84209.2,84264.2,84180.6,84264.2,84235.0,2.42908809,343.0
2025-03-23 07:00:00,1742713200.0,84264.2,84275.0,84264.0,84274.9,84268.0,10.02009437,298.0
2025-03-23 08:00:00,1742716800.0,84275.0,84275.0,84266.1,84275.0,84270.7,2.64582641,295.0
2025-03-23 09:00:00,1742720400.0,84275.0,84329.6,84275.0,84329.0,84311.7,31.38255356,328.0
2025-03-23 10:00:00,1742724000.0,84329.1,84436.5,84320.9,84436.4,84342.1,11.0800038,435.0
2025-03-23 11:00:00,1742727600.0,84436.5,84948.4,84436.4,84659.2,84720.0,38.0290129,1020.0
2025-03-23 12:00:00,1742731200.0,84659.2,84764.6,84600.0,84712.7,84694.5,19.98367414,412.0
2025-03-23 13:00:00,1742734800.0,84713.0,85052.4,84651.5,85052.4,84967.1,36.82275559,781.0
2025-03-23 14:00:00,1742738400.0,85053.8,85158.7,84912.1,84925.0,85005.6,16.21031943,756.0
2025-03-23 15:00:00,1742742000.0,84925.1,85200.0,84925.0,85177.5,85142.2,23.3790014,665.0
2025-03-23 16:00:00,1742745600.0,85177.6,85334.0,85000.0,85260.9,85157.1,58.15683821,1075.0
2025-03-23 17:00:00,1742749200.0,85260.9,85350.0,84868.5,85006.8,85134.7,100.24289967,1248.0
2025-03-23 18:00:00,1742752800.0,85006.9,85006.9,84819.3,84999.0,84912.3,52.93576019,828.0
2025-03-23 19:00:00,1742756400.0,84999.1,85077.0,84930.0,85000.0,85009.8,12.88635906,637.0
2025-03-23 20:00:00,1742760000.0,85000.0,85225.4,84999.9,85140.0,85148.3,19.28274194,523.0
2025-03-23 21:00:00,1742763600.0,85140.1,85165.6,84947.4,85165.5,85043.8,8.32873408,640.0
2025-03-23 22:00:00,1742767200.0,85165.5,85625.0,85165.5,85366.1,85482.8,45.5730855,1014.0
2025-03-23 23:00:00,1742770800.0,85366.2,86100.0,85366.2,86076.5,85774.9,53.2103977,1103.0
2025-03-24 00:00:00,1742774400.0,86076.5,86591.0,85866.6,86019.4,86275.5,90.87930238,1708.0
2025-03-24 01:00:00,1742778000.0,86019.5,86032.1,85568.4,85568.5,85819.8,31.18907139,994.0
2025-03-24 02:00:00,1742781600.0,85568.5,85946.3,85558.1,85918.2,85684.3,69.38988961,846.0
2025-03-24 03:00:00,1742785200.0,85918.3,86524.0,85901.2,86524.0,86326.2,36.7664373,848.0
2025-03-24 04:00:00,1742788800.0,86524.0,86887.8,86524.0,86867.5,86798.5,93.35939331,1067.0
2025-03-24 05:00:00,1742792400.0,86867.5,86996.2,86808.2,86914.7,86906.7,116.00946495,1045.0
2025-03-24 06:00:00,1742796000.0,86914.8,87248.0,86908.1,87130.8,87053.0,247.81975619,1421.0
2025-03-24 07:00:00,1742799600.0,87130.9,87181.5,86755.9,86918.7,86939.0,69.75895542,1044.0
2025-03-24 08:00:00,1742803200.0,86918.7,87500.0,86918.6,87422.1,87348.1,51.20046378,1287.0
2025-03-24 09:00:00,1742806800.0,87422.1,87500.0,87156.6,87156.9,87261.4,77.96543958,1276.0
2025-03-24 10:00:00,1742810400.0,87156.9,87860.0,87156.9,87812.0,87561.1,73.22249008,1159.0
2025-03-24 11:00:00,1742814000.0,87812.1,87835.3,87571.3,87692.0,87720.7,28.28918615,847.0
2025-03-24 12:00:00,1742817600.0,87692.0,87692.0,87282.2,87308.7,87410.2,72.0977614,1342.0
2025-03-24 13:00:00,1742821200.0,87308.7,87707.0,87105.3,87707.0,87277.8,106.4194942,1417.0
2025-03-24 14:00:00,1742824800.0,87707.0,88750.0,87689.0,87943.3,88174.3,344.27560199,3566.0
2025-03-24 15:00:00,1742828400.0,87943.3,88343.4,87741.5,88343.4,88055.1,71.67395487,1619.0
2025-03-24 16:00:00,1742832000.0,88343.4,88496.0,87752.0,88020.0,88108.0,69.04719433,1664.0
2025-03-24 17:00:00,1742835600.0,88024.8,88450.0,87959.4,88450.0,88326.8,74.10497873,1186.0
2025-03-24 18:00:00,1742839200.0,88450.0,88508.0,88200.0,88507.9,88360.7,51.5306884,1244.0
2025-03-24 19:00:00,1742842800.0,88508.0,88518.3,88000.0,88314.4,88252.0,97.02494283,1861.0
2025-03-24 20:00:00,1742846400.0,88297.6,88491.0,87852.9,87871.7,88108.9,46.54298167,1305.0
2025-03-24 21:00:00,1742850000.0,87855.7,88279.0,87855.6,88150.1,88039.5,126.43780273,784.0
2025-03-24 22:00:00,1742853600.0,88150.1,88197.2,87338.4,87461.6,87496.1,89.88482053,1079.0
2025-03-24 23:00:00,1742857200.0,87464.9,87536.3,87126.0,87505.3,87291.1,52.16346942,866.0
2025-03-25 00:00:00,1742860800.0,87511.9,87657.3,87304.8,87630.3,87504.5,14.38691788,590.0
2025-03-25 01:00:00,1742864400.0,87630.3,87630.3,86823.3,87098.9,86947.6,94.23941883,1089.0
2025-03-25 02:00:00,1742868000.0,87098.9,87098.9,86861.2,86861.3,86947.2,32.50068443,761.0
2025-03-25 03:00:00,1742871600.0,86861.4,87000.0,86382.3,86531.0,86656.1,62.89248845,1137.0
2025-03-25 04:00:00,1742875200.0,86531.1,86663.6,86306.7,86531.1,86529.9,18.49438899,656.0
2025-03-25 05:00:00,1742878800.0,86540.8,86781.6,86417.3,86720.1,86546.2,48.2659477,672.0
2025-03-25 06:00:00,1742882400.0,86720.1,86863.2,86559.0,86567.7,86729.1,36.00184787,720.0
2025-03-25 07:00:00,1742886000.0,86567.7,86809.8,86358.6,86428.4,86498.6,23.32848809,599.0
2025-03-25 08:00:00,1742889600.0,86428.4,86740.2,86428.3,86732.4,86629.7,19.32544885,495.0
2025-03-25 09:00:00,1742893200.0,86732.4,87316.5,86664.4,87247.2,87086.1,58.14542667,794.0
2025-03-25 10:00:00,1742896800.0,87247.2,87297.3,86978.3,87164.5,87187.6,57.12643679,477.0
2025-03-25 11:00:00,1742900400.0,87164.5,87499.0,87115.1,87400.1,87374.3,31.95535071,764.0
2025-03-25 12:00:00,1742904000.0,87400.1,87420.8,86999.9,87088.4,87216.3,47.13533404,1062.0
2025-03-25 13:00:00,1742907600.0,87088.4,87968.3,87087.9,87646.8,87586.3,56.84488805,1541.0
2025-03-25 14:00:00,1742911200.0,87646.8,88220.3,87392.1,88022.9,87904.4,67.8358223,1396.0
2025-03-25 15:00:00,1742914800.0,88022.9,88265.9,87734.7,87810.6,87965.4,32.29741268,1288.0
2025-03-25 16:00:00,1742918400.0,87819.4,87978.2,87700.0,87830.0,87758.6,201.65269826,1267.0
2025-03-25 17:00:00,1742922000.0,87829.9,88306.2,87829.9,87988.5,88076.0,66.7446746,1202.0
2025-03-25 18:00:00,1742925600.0,87988.5,88068.7,87610.2,87877.7,87767.7,36.80097864,1133.0
2025-03-25 19:00:00,1742929200.0,87877.7,88269.8,87861.9,88111.9,88033.4,63.8272826,1748.0
2025-03-25 20:00:00,1742932800.0,88129.1,88500.0,87861.9,87892.3,88268.2,40.38685805,1522.0
2025-03-25 21:00:00,1742936400.0,87892.4,88205.0,87800.0,87800.1,87990.8,26.94627861,970.0
2025-03-25 22:00:00,1742940000.0,87800.1,87828.6,87262.5,87531.7,87570.3,39.69236465,1162.0
2025-03-25 23:00:00,1742943600.0,87531.7,87531.7,87195.7,87458.1,87327.9,98.98969904,945.0
2025-03-26 00:00:00,1742947200.0,87458.1,87794.1,87300.6,87666.2,87569.1,39.25787537,788.0
2025-03-26 01:00:00,1742950800.0,87666.3,87897.2,87604.4,87871.6,87819.9,61.85483185,810.0
2025-03-26 02:00:00,1742954400.0,87871.6,87871.6,87342.2,87354.8,87574.3,19.3809516,827.0
2025-03-26 03:00:00,1742958000.0,87354.8,87372.3,87080.7,87150.9,87223.4,44.46481595,758.0
2025-03-26 04:00:00,1742961600.0,87151.0,87441.7,87120.3,87329.2,87251.6,98.43013773,782.0
2025-03-26 05:00:00,1742965200.0,87329.3,87616.1,87259.9,87566.7,87498.5,42.44256238,511.0
2025-03-26 06:00:00,1742968800.0,87566.7,87900.0,87523.8,87899.9,87640.0,26.14765814,555.0
2025-03-26 07:00:00,1742972400.0,87900.0,88250.0,87784.6,88197.6,88091.3,29.69575055,817.0
2025-03-26 08:00:00,1742976000.0,88197.6,88197.6,87927.5,87996.2,88028.9,13.76364718,467.0
2025-03-26 09:00:00,1742979600.0,87996.3,88023.0,87869.9,87950.7,87944.5,26.00448287,494.0
2025-03-26 10:00:00,1742983200.0,87950.7,88259.9,87950.6,88257.7,88144.6,57.63475934,661.0
2025-03-26 11:00:00,1742986800.0,88257.7,88263.0,88001.1,88001.2,88181.2,59.0863342,678.0
2025-03-26 12:00:00,1742990400.0,88001.2,88015.0,87610.1,87814.5,87831.8,46.13857156,916.0
2025-03-26 13:00:00,1742994000.0,87814.6,87937.7,86766.0,86888.0,87319.9,153.4226856,2174.0
2025-03-26 14:00:00,1742997600.0,86856.8,87277.0,86466.3,86805.8,86758.3,132.20899778,2370.0
2025-03-26 15:00:00,1743001200.0,86805.8,86989.3,86619.2,86750.0,86836.4,59.85908208,1476.0
2025-03-26 16:00:00,1743004800.0,86750.0,87000.0,86408.6,86517.5,86676.1,84.41335551,1604.0
2025-03-26 17:00:00,1743008400.0,86517.5,86798.9,86489.3,86517.6,86577.7,112.89993502,1455.0
2025-03-26 18:00:00,1743012000.0,86517.6,86725.6,86166.2,86201.5,86407.3,44.35582257,1314.0
2025-03-26 19:00:00,1743015600.0,86201.6,86736.5,85853.7,86545.8,86280.7,215.19232522,3389.0
2025-03-26 20:00:00,1743019200.0,86545.9,87300.0,86507.1,87264.1,87158.3,307.34370588,1852.0
2025-03-26 21:00:00,1743022800.0,87264.2,87268.9,86776.2,87173.9,87001.5,46.54910112,911.0
2025-03-26 22:00:00,1743026400.0,87173.9,87173.9,86801.1,86852.8,86920.6,40.57093053,681.0
2025-03-26 23:00:00,1743030000.0,86852.8,86910.0,86583.7,86899.0,86682.2,47.0864996,768.0
2025-03-27 00:00:00,1743033600.0,86899.0,87255.0,86808.8,87255.0,87152.9,71.71834291,942.0
2025-03-27 01:00:00,1743037200.0,87255.0,87477.0,87235.4,87424.4,87356.7,12.70839605,700.0
2025-03-27 02:00:00,1743040800.0,87424.4,87755.8,87406.9,87602.1,87577.7,23.35950613,794.0
2025-03-27 03:00:00,1743044400.0,87602.1,87700.0,87497.0,87670.0,87570.2,36.23120304,724.0
2025-03-27 04:00:00,1743048000.0,87670.0,87700.0,87476.1,87500.0,87566.3,13.03614105,513.0
2025-03-27 05:00:00,1743051600.0,87500.0,87517.5,87306.9,87307.0,87416.0,7.70554605,507.0
2025-03-27 06:00:00,1743055200.0,87307.0,87522.1,87306.9,87350.0,87476.8,8.84663971,482.0
2025-03-27 07:00:00,1743058800.0,87350.1,87421.0,87298.9,87411.2,87356.2,24.89443685,481.0
2025-03-27 08:00:00,1743062400.0,87411.3,87547.5,87301.4,87434.0,87454.1,43.73581178,616.0
