timestamp,open,high,low,close,vwap,volume,count
2025-03-15 19:00:00,4.3615,4.3629,4.3376,4.3531,4.3507,6295.36410527,74
2025-03-15 20:00:00,4.355,4.3737,4.3513,4.3737,4.3562,7364.51653267,67
2025-03-15 21:00:00,4.3767,4.3969,4.3715,4.3924,4.3795,9922.15533284,70
2025-03-15 22:00:00,4.3809,4.3909,4.3631,4.3753,4.3814,2923.77021949,33
2025-03-15 23:00:00,4.3689,4.3689,4.3434,4.3469,4.3537,5130.61047758,88
2025-03-16 00:00:00,4.3469,4.3576,4.3342,4.3369,4.3429,4845.33411986,123
2025-03-16 01:00:00,4.335,4.343,4.3077,4.3092,4.3195,11316.15280584,135
2025-03-16 02:00:00,4.3093,4.3226,4.2933,4.3065,4.3032,5331.52210253,139
2025-03-16 03:00:00,4.3055,4.3388,4.3036,4.3299,4.3353,3769.50543218,101
2025-03-16 04:00:00,4.3299,4.3467,4.3224,4.339,4.3305,1644.44991531,96
2025-03-16 05:00:00,4.3386,4.3533,4.3364,4.3441,4.3494,478.88651081,78
2025-03-16 06:00:00,4.3441,4.3441,4.3177,4.3177,4.3311,294.4464503,69
2025-03-16 07:00:00,4.3155,4.3293,4.3009,4.3121,4.318,8006.85715606,117
2025-03-16 08:00:00,4.3132,4.347,4.307,4.319,4.3264,122874.32732872,240
2025-03-16 09:00:00,4.319,4.319,4.2651,4.2668,4.2965,51355.19151477,220
2025-03-16 10:00:00,4.268,4.2807,4.2532,4.2536,4.2565,19398.96038347,135
2025-03-16 11:00:00,4.2538,4.2538,4.1861,4.1971,4.2293,16312.08676137,197
2025-03-16 12:00:00,4.1928,4.2508,4.1928,4.2292,4.2241,8466.87662372,114
2025-03-16 13:00:00,4.2299,4.2589,4.1947,4.2004,4.2211,6002.52325045,117
2025-03-16 14:00:00,4.2,4.2507,4.1979,4.2492,4.2271,1518.67851818,111
2025-03-16 15:00:00,4.2449,4.2539,4.2217,4.2353,4.2362,2485.62514707,86
2025-03-16 16:00:00,4.2352,4.3387,4.2276,4.2826,4.2954,7206.82833734,176
2025-03-16 17:00:00,4.2899,4.315,4.2554,4.2743,4.2855,2549.79235629,101
2025-03-16 18:00:00,4.2734,4.2786,4.2454,4.2565,4.2652,1800.98025259,100
2025-03-16 19:00:00,4.2553,4.26,4.2071,4.2258,4.2407,47447.42890248,304
2025-03-16 20:00:00,4.2325,4.3448,4.2244,4.3447,4.2656,3843.77500471,163
2025-03-16 21:00:00,4.3448,4.3603,4.2897,4.3098,4.319,4968.92662323,152
2025-03-16 22:00:00,4.3121,4.3313,4.297,4.305,4.3176,7975.49129827,143
2025-03-16 23:00:00,4.3021,4.3101,4.2701,4.2996,4.2879,7059.19283692,121
2025-03-17 00:00:00,4.2996,4.3963,4.2996,4.3881,4.3579,6361.19052981,132
2025-03-17 01:00:00,4.397,4.4473,4.3866,4.4389,4.4079,16371.86908793,114
2025-03-17 02:00:00,4.438,4.4629,4.4026,4.4365,4.4286,6629.60044143,87
2025-03-17 03:00:00,4.4392,4.4648,4.4306,4.4352,4.4575,6997.41673406,66
2025-03-17 04:00:00,4.436,4.4409,4.4075,4.4195,4.4206,1558.35561323,37
2025-03-17 05:00:00,4.4072,4.4087,4.3788,4.3801,4.3885,5968.58951453,51
2025-03-17 06:00:00,4.3897,4.3939,4.3443,4.3912,4.3759,7335.84352174,81
2025-03-17 07:00:00,4.3958,4.4025,4.3853,4.3904,4.3999,1858.68419419,43
2025-03-17 08:00:00,4.3898,4.4002,4.3552,4.3885,4.3649,220953.69040397,337
2025-03-17 09:00:00,4.3975,4.4323,4.39,4.4175,4.4,17540.90197844,87
2025-03-17 10:00:00,4.4073,4.4078,4.3678,4.3798,4.3871,143109.2515227,258
2025-03-17 11:00:00,4.3823,4.3834,4.3662,4.3723,4.3752,4016.25582113,48
2025-03-17 12:00:00,4.3695,4.4145,4.3333,4.3358,4.3662,19416.87651173,151
2025-03-17 13:00:00,4.3452,4.3747,4.3278,4.3546,4.3504,8438.65916397,71
2025-03-17 14:00:00,4.352,4.3708,4.3417,4.3553,4.3564,12523.84212367,101
